ID,sentence,start_index,end_index,word,total_native,total_non_native,native_complex,non_native_complex,complex_binary,complex_probabilistic,split,count,synonyms,wikipedia_freq,learners_freq,subtitles_freq,news_freq,syllables,length,vowels,pos
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",211,217,cóndor,10,0,1,0,1,0.1,['Cóndor'],1,1,2977,0,70,18,2,6,2,4
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",204,210,premio,10,0,0,0,0,0.0,['Premio'],1,3,131455,160,1664,1295,2,6,3,6
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",269,278,corazones,10,0,1,0,1,0.1,['corazones'],1,2,3624,45,762,165,4,9,4,4
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",234,242,película,10,0,0,0,0,0.0,['película'],1,5,203200,2016,6385,1878,3,8,4,7
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",246,252,sergio,10,0,0,0,0,0.0,['Sergio'],1,0,16005,5,113,1072,2,6,3,4
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",253,258,renán,10,0,0,0,0,0.0,['Renán'],1,0,258,0,0,9,2,5,2,4
3XABXM4AJ168ZWQABKK3HNC2M4B8QE,"Fue nominada en dos oportunidades como mejor actriz para los premios Martín Fierro, por su labor como mejor actriz en las telenovelas ""Amor en custodia"" y ""Sos mi vida""; y como revelación en cine para el Premio Cóndor de Plata por la película de Sergio Renán, ""Tres de corazones"", en la pantalla grande.",287,295,pantalla,10,0,0,0,0,0.0,['pantalla'],1,5,23944,93,1032,1243,3,8,3,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,3,7,skyr,10,0,3,0,1,0.3,['skyr'],1,0,15,0,0,0,2,4,0,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,23,29,lácteo,10,0,3,0,1,0.3,['lácteo'],1,0,263,3,13,16,2,6,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,14,22,producto,10,0,0,0,0,0.0,['producto'],1,5,41556,82,759,2526,3,8,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,40,48,islandia,10,0,1,0,1,0.1,['Islandia'],1,1,6670,9,98,56,3,8,4,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,30,36,típico,10,0,0,0,0,0.0,['típico'],1,4,13279,66,784,141,3,6,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,49,58,elaborado,10,0,0,0,0,0.0,['elaborado'],1,1,8745,2,83,474,4,9,5,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,61,65,base,10,0,0,0,0,0.0,['base'],1,16,138464,100,3467,3422,2,4,2,2
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,El skyr es un producto lácteo típico de Islandia elaborado a base de yogur.,69,74,yogur,10,0,0,0,0,0.0,['yogur'],1,0,579,35,233,42,2,5,2,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",0,5,suele,10,0,1,0,1,0.1,['Suele'],1,0,42236,160,639,901,2,5,3,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",22,30,relativa,10,0,1,0,1,0.1,['relativa'],1,0,10448,3,35,174,4,8,4,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",6,17,encontrar,10,0,0,0,0,0.0,['encontrar'],1,13,65184,967,9410,2399,3,9,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",31,40,facilidad,10,0,0,0,0,0.0,['facilidad'],1,1,9686,42,206,333,4,9,4,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",48,56,mercados,10,0,0,0,0,0.0,['mercados'],1,0,13111,42,98,1531,3,8,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",64,70,países,10,0,0,0,0,0.0,['países'],1,0,147992,969,13,8339,2,6,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",71,83,escandinavos,10,0,4,0,1,0.4,['escandinavos'],1,0,1145,0,4,4,5,12,5,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",95,105,originario,10,0,1,0,1,0.1,['originario'],1,2,9343,7,21,189,4,10,6,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",119,128,islandesa,10,0,1,0,1,0.1,['islandesa'],1,0,1219,0,4,4,4,9,4,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Suele encontrarse con relativa facilidad en los mercados de los países escandinavos, aunque es originario de la cocina islandesa.",112,118,cocina,10,0,0,0,0,0.0,['cocina'],1,5,16396,449,3424,850,3,6,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Se tienen referencias de su uso por los pueblos vikingos.,10,21,referencias,10,0,1,0,1,0.1,['referencias'],1,0,62626,13,280,186,4,11,5,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Se tienen referencias de su uso por los pueblos vikingos.,48,56,vikingos,10,0,5,0,1,0.5,['vikingos'],1,0,2564,2,39,14,2,8,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Se tienen referencias de su uso por los pueblos vikingos.,40,47,pueblos,10,0,0,0,0,0.0,['pueblos'],1,0,53404,91,298,1073,2,7,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",0,16,tradicionalmente,10,0,2,0,1,0.2,['Tradicionalmente'],1,0,15499,22,40,166,6,16,7,1
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",109,123,pasteurización,10,0,8,0,1,0.8,['pasteurización'],1,0,216,0,2,3,5,14,7,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",42,55,calentamiento,10,0,0,0,0,0.0,['calentamiento'],1,0,4261,37,206,190,5,13,6,1
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",62,67,leche,10,0,0,0,0,0.0,['leche'],1,4,12774,305,1997,591,2,5,2,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",139,148,bacterias,10,0,2,0,1,0.2,['bacterias'],1,1,7482,7,165,207,3,9,4,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",129,134,matar,10,0,0,0,0,0.0,['matar'],1,6,17096,107,7696,389,2,5,2,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",166,174,elaboran,10,0,0,0,0,0.0,['elaboran'],1,0,2000,0,0,65,3,8,4,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",201,214,streptococcus,10,0,1,0,1,0.1,['Streptococcus'],1,1,307,2,0,2,4,13,4,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",215,227,thermophilus,10,0,1,0,1,0.1,['thermophilus'],1,0,44,0,0,0,4,12,4,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",230,243,lactobacillus,10,0,0,0,0,0.0,['Lactobacillus'],1,1,149,0,0,3,5,13,5,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"Tradicionalmente se ha elaborado mediante calentamiento de la leche hasta los 90°-100 °C y posteriormente su pasteurización para matar las bacterias, excepto las que elaboran el ""skyr"", tales como los Streptococcus thermophilus y Lactobacillus bulgaricus.",244,254,bulgaricus,10,0,0,0,0,0.0,['bulgaricus'],1,0,31,0,0,0,4,10,4,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",33,45,generalmente,10,0,1,0,1,0.1,['generalmente'],1,1,56198,315,861,354,5,12,5,1
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",8,16,instante,10,0,0,0,0,0.0,['instante'],1,6,5652,58,889,250,3,8,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",59,69,condensado,10,0,2,0,1,0.2,['condensado'],1,0,389,0,4,7,4,10,4,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",150,164,favorecimiento,10,0,2,0,1,0.2,['favorecimiento'],1,0,81,0,0,8,6,14,7,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",88,94,emplea,10,0,0,0,0,0.0,['emplea'],1,0,16632,22,39,151,2,6,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",136,141,añade,10,0,0,0,0,0.0,['añade'],1,0,9436,39,60,1077,2,5,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",181,187,renina,10,0,2,0,1,0.2,['Renina'],1,1,196,0,0,0,3,6,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",221,229,coagular,10,0,6,0,1,0.6,['coagular'],1,0,37,0,8,0,3,8,4,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"En este instante se forma lo que generalmente se denomina ""condensado de skyr"" — que se emplea para el crecimiento de las bacterias, se añade para el favorecimiento del crecimiento Renina de esta forma se deja a la leche coagular.",205,209,deja,10,0,0,0,0,0.0,['deja'],1,0,36964,145,11505,2042,2,4,2,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,48,54,envasa,10,0,2,0,1,0.2,['envasa'],1,0,79,0,0,4,3,6,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,13,23,conseguido,10,0,0,0,0,0.0,['conseguido'],1,0,13644,42,898,757,4,10,5,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,27,34,textura,10,0,0,0,0,0.0,['textura'],1,0,4104,8,67,81,3,7,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,35,44,apropiada,10,0,0,0,0,0.0,['apropiada'],1,0,3299,12,286,64,3,9,5,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,102,109,consumo,10,0,1,0,1,0.1,['consumo'],1,4,23964,31,217,2364,3,7,3,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,60,70,distribuye,10,0,0,0,0,0.0,['distribuye'],1,0,9383,9,32,112,4,10,4,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,Cuando se ha conseguido la textura apropiada se envasa y se distribuye como un producto listo para el consumo.,88,93,listo,10,0,0,0,0,0.0,['listo'],1,8,6578,113,10717,598,2,5,2,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",3,12,contenido,10,0,1,0,1,0.1,['contenido'],1,5,77918,91,429,1564,4,9,4,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",191,196,quark,10,0,2,0,1,0.2,['quark'],1,0,659,0,0,0,2,5,2,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",13,18,graso,10,0,0,0,0,0.0,['graso'],1,0,826,3,12,20,2,5,2,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",61,66,ideal,10,0,0,0,0,0.0,['ideal'],1,7,14835,145,731,799,1,5,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",75,86,elaboración,10,0,0,0,0,0.0,['elaboración'],1,5,15183,1,14,512,4,11,6,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",90,96,platos,10,0,0,0,0,0.0,['platos'],1,0,8017,386,765,343,2,6,2,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",97,103,dulces,10,0,0,0,0,0.0,['dulces'],1,0,5525,209,1430,161,2,6,2,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",110,118,incluyen,10,0,0,0,0,0.0,['incluyen'],1,0,51515,45,132,811,3,8,3,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",119,127,pescados,10,0,0,0,0,0.0,['pescados'],1,0,1495,59,112,75,3,8,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",132,137,sabor,10,0,0,0,0,0.0,['sabor'],1,2,10722,260,812,405,2,5,2,3
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",138,146,recuerda,10,0,0,0,0,0.0,['recuerda'],1,0,32924,129,4453,1703,3,8,4,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",160,165,queso,10,0,0,0,0,0.0,['queso'],1,1,8474,174,1954,231,2,5,3,7
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",166,172,fresco,10,0,0,0,0,0.0,['fresco'],1,17,7628,167,834,248,2,6,2,6
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,"El contenido graso del ""skyr"" es muy bajo (0,2-0,5percent) le hace ideal para la elaboración de platos dulces o que incluyen pescados, su sabor recuerda más al de un queso fresco (similar al queso quark alemania) que al de un yogur.",174,181,similar,10,0,0,0,0,0.0,['similar'],1,5,64746,214,522,1587,3,7,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,En la cocina de Islandia suele emplearse en la elaboración de algunos platos (suele emplearse como sustituto del vino blanco debido quizás a su ligero sabor ácido).,99,108,sustituto,10,0,2,0,1,0.2,['sustituto'],1,1,4469,5,179,97,4,9,4,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,En la cocina de Islandia suele emplearse en la elaboración de algunos platos (suele emplearse como sustituto del vino blanco debido quizás a su ligero sabor ácido).,157,162,ácido,10,0,1,0,1,0.1,['ácido'],1,10,17212,30,424,140,2,5,3,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,En la cocina de Islandia suele emplearse en la elaboración de algunos platos (suele emplearse como sustituto del vino blanco debido quizás a su ligero sabor ácido).,113,117,vino,10,0,0,0,0,0.0,['vino'],1,1,26454,707,8255,1045,1,4,2,0
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,En la cocina de Islandia suele emplearse en la elaboración de algunos platos (suele emplearse como sustituto del vino blanco debido quizás a su ligero sabor ácido).,118,124,blanco,10,0,0,0,0,0.0,['blanco'],1,12,70205,278,4639,1341,2,6,2,4
33K3E8REWWWS8TRMXYFVBV8VJ7Y8XB,En la cocina de Islandia suele emplearse en la elaboración de algunos platos (suele emplearse como sustituto del vino blanco debido quizás a su ligero sabor ácido).,144,150,ligero,10,0,0,0,0,0.0,['ligero'],1,17,9133,47,255,231,3,6,3,4
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,15,23,herencia,10,0,3,0,1,0.3,['Herencia'],1,6,11227,17,359,203,3,8,4,4
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,3,11,carnaval,10,0,0,0,0,0.0,['Carnaval'],1,1,8952,78,155,214,3,8,3,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,43,49,fiesta,10,0,0,0,0,0.0,['fiesta'],1,4,37999,1429,10980,1265,2,6,3,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,54,67,significativa,10,0,2,0,1,0.2,['significativa'],1,0,9501,7,105,331,6,13,6,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,86,105,castellano-manchega,10,0,1,0,1,0.1,['castellano-manchega'],1,0,0,0,0,0,7,19,7,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,86,105,manchega,10,0,0,0,0,0.0,['manchega'],1,0,720,0,0,10,3,8,3,7
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,113,122,declarada,10,0,1,0,1,0.1,['declarada'],1,0,9369,0,54,176,4,9,4,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,126,133,interés,10,0,0,0,0,0.0,['Interés'],1,7,81335,235,1439,2322,3,7,3,6
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,134,143,turístico,10,0,0,0,0,0.0,['Turístico'],1,1,11829,21,90,864,4,9,4,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,El Carnaval de Herencia (Ciudad Real)es la fiesta más significativa de esta localidad castellano-manchega y está declarada de Interés Turístico Regional desde 1987.,144,152,regional,10,0,0,0,0,0.0,['Regional'],1,2,41491,17,224,1627,3,8,4,0
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,"Se celebra en el mes de febrero aunque no hay una fecha fija puesto que depende del calendario lunar que rige la celebración de la Semana Santa y, consecuentemente, la Cuaresma, que empieza justo el último día de Carnaval: en el miércoles de Ceniza.",3,10,celebra,10,0,0,0,0,0.0,['celebra'],1,0,22239,149,116,857,3,7,3,7
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,"Se celebra en el mes de febrero aunque no hay una fecha fija puesto que depende del calendario lunar que rige la celebración de la Semana Santa y, consecuentemente, la Cuaresma, que empieza justo el último día de Carnaval: en el miércoles de Ceniza.",17,20,mes,10,0,0,0,0,0.0,['mes'],1,3,68667,1026,4336,8793,1,3,1,4
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,"Se celebra en el mes de febrero aunque no hay una fecha fija puesto que depende del calendario lunar que rige la celebración de la Semana Santa y, consecuentemente, la Cuaresma, que empieza justo el último día de Carnaval: en el miércoles de Ceniza.",50,55,fecha,10,0,0,0,0,0.0,['fecha'],1,1,92853,144,1249,5971,2,5,2,4
32PT7WK7DMGS9QGZUHJNQ7XSN3U3DC,"Se celebra en el mes de febrero aunque no hay una fecha fija puesto que depende del calendario lunar que rige la celebración de la Semana Santa y, consecuentemente, la Cuaresma, que empieza justo el último día de Carnaval: en el miércoles de Ceniza.",56,60,fija,10,0,0,0,0,0.0,['fija'],1,0,8177,29,240,386,2,4,2,6
