Word,Level
be still going strong,6
"a good 20 minutes/30 miles, etc.",6
be in good taste,6
(be) green with envy,6
"a handsome profit/sum, etc.",6
hang in the balance,6
learn sth the hard way,6
be hard on sb,6
give sb a hard time,6
hard feelings,6
have (got) to do/be sth,6
the last sb heard,6
come from the heart,6
at heart,6
dear to sb/sb's heart,6
a hold on/over sth/sb,6
take/hold sb hostage,6
in my humble opinion,6
the idea of sth,6
not have the faintest idea,6
if need be,6
on impulse,6
in anticipation (of),6
be in awe of sb,6
in the bargain,6
in demand,6
in effect,6
in essence,6
in a fix,6
in force,6
in hand,6
in my humble opinion,6
in its infancy,6
in the interest of sth,6
in isolation,6
in all likelihood,6
be in line with sth,6
in memory of sb,6
in your mind's eye,6
in miniature,6
in the name of sth,6
(all) in one,6
in perspective,6
in place,6
in place,6
in all probability,6
in proportion to,6
sb/sth in question,6
in retrospect,6
be in good taste,6
be in bad/poor taste,6
be in tune with sb/sth,6
in the clear,6
in confidence,6
in conjunction with sth/sb,6
in that,6
in its infancy,6
"inside information/knowledge, etc.",6
be intent on sth/doing sth,6
in the interest of sth,6
a conflict of interest,6
an intimate knowledge/understanding of sth,6
join forces,6
"10/20, etc. months/years sb's junior",6
a fine line,5
with flying colors,5
from scratch,5
get a grip (on yourself),5
go hand in hand,5
in a nutshell,5
in safe hands,5
on the job,5
come under fire,6
play with fire,6
fly in the face of,6
follow in sb's footsteps,6
follow in sb's footsteps,6
a free hand,6
have your hands full,6
get out of hand,6
go downhill,6
go against the grain,6
go through the motions,6
go against the grain,6
stand your ground,6
let your hair down,6
open your heart,6
take sth to heart,6
a change of heart,6
in the blink of an eye,6
be in the same boat,6
in the dark,6
in the face of sth,6
in a rut,6
be in the cards,6
the ins and outs of sth,6
do the job,6
not judge a book by its cover,6
Are you kidding?/You're kidding!,3
loads of/a load of,3
kind of,4
get a move on,6
kick yourself,6
be at liberty to do sth,6
be a pain in the neck,5
tie the knot,6
blow your mind,6
stick/poke your nose into sth,6
turn your nose up at sth,6
be in luck,5
be news to sb,6
odds and ends,6
make a run for it,6
make a splash,6
sb will kill sb,2
Master's (degree),5
"a book/cat/dog, etc. lover",3
the opposition,5
lay eggs,4
the movies,1
the news,3
the media,4
pull a muscle,6
wait a minute,3
mother tongue,4
(Good) morning,1
would love sth/to do sth,2
would love to (do sth),2
I mean,2
make sense,4
not to mention,4
make yourself understood,5
you name it,6
a mass of sth,4
make ends meet,5
the animal/plant kingdom,6
change your mind,3
make up your mind or make your mind up,3
thread a needle,6
"march off/up/down, etc.",6
"pace back and forth/around, etc.",6
make sure,2
make sb do sth ,3
make the most of sth,4
make fun of sb/sth,4
"lay sth down/in/on, etc.",5
"lean (sth) back/forward/out, etc.",4
lean (sth) against/on sth,4
frame of mind,6
be in a mood,4
steady/strong nerves,4
get on sb's nerves,4
make a fool (out) of sb ,4
make a fool of yourself ,4
make friends (with sb),3
(be) on the line,6
make your way,6
be misunderstood,6
call a meeting,5
on location,5
on occasion,6
the leadership,5
all kinds of sth,2
that kind of thing,3
some kind of,3
by mistake,3
learn a/your lesson,4
keep/bear sb/sth in mind,4
cross your mind,4
have/keep an open mind,4
(at) any minute; any minute now,4
the last minute,4
keep your mouth shut,4
shut your mouth,4
exceed the speed limit,5
on loan,5
the labor market,5
miles,5
put/set sb's mind at ease,5
put your mind to it,5
be of two minds,5
come to mind,5
mouth of a river,5
the object of sth,5
have no option (but to do sth),5
one of a kind,6
teach sb a lesson,6
along the lines of sth,6
be in line with sth,6
margin of error,6
a mark of sth,6
be miles ahead (of sb/sth),6
have sth on your mind,6
spring to mind,6
in your mind's eye,6
speak your mind,6
peace of mind,6
presence of mind,6
cast your mind back,6
the minute (that),6
a passport to sth,6
"a bad/rough, etc. patch",6
a fine line,5
in the fast lane,6
turn over a new leaf,6
by/in leaps and bounds,6
the bottom line,6
down the line,6
draw the line (at sth),6
(be) out of line,6
read between the lines,6
bring a lump to your throat,6
leave/make your mark,6
slip your mind,6
by word of mouth,6
put your foot in your mouth,6
neck and neck,6
a nest egg,6
under your nose,6
cross sb's path,6
the north,2
be bad/good news for sb,5
in all likelihood,6
a stroke of luck,6
break the news to sb,6
face the music,5
burn the midnight oil,6
in the morning,1
"2/3/4, etc. o'clock in the morning",3
in the morning,3
take the liberty of doing sth,5
a sleepless night,5
a passion for sth,5
the length and breadth of sth,6
at length,6
be in the mood for sth/to do sth,6
(keep sb) at arm's length,6
by no means; not by any means,5
by means of,5
by all means,6
a means to an end,6
against all odds,6
be at odds with sb/sth,6
a drop in the ocean,6
be no laughing matter,6
long for sth; long to do sth,6
loom large,6
"originate from/in/with, etc.",6
need to do sth,1
be made from/(out) of sth,2
don't need to do sth/needn't do sth,2
be located in/near/on/etc.,3
make up your mind or make your mind up,3
make a face,3
have been meaning to do sth,3
make the/sb's bed,4
make the best of sth,4
make a (big) difference,4
to make matters worse,4
make sense,4
be lacking in sth,5
make time,5
make it (big),5
make yourself at home,5
make a note of sth,5
be meant for sb/sth,5
be lacking,6
make do (with),6
make light of sth,6
make allowances for sb/sth,6
make light of sth,6
make a name for yourself,6
make your presence felt,6
make waves,6
make way for sth,6
make sense of sth,6
mean well,6
There needs to be sth,6
neglect to do sth,6
"be overcome by excitement/fear/sadness, etc.",6
to make a long story short,5
make your blood run cold,6
make your blood boil,6
make sb's day,6
knock sb out,4
kill time,4
look forward to sth/doing sth ,4
No problem.,2
No problem.,2
no way,3
Oh my gosh!,3
a little,4
or so,3
"not half as good/bad/exciting, etc.",4
mess up sth or mess sth up,4
mess around,5
be mad about sb/sth,3
be on the ball,5
of little/no consequence,5
not least,6
lend itself to sth ,6
not least,6
sb/sth of note,6
in part,6
nice and sth,3
like crazy,5
be lost without sb/sth,5
or other,5
or other,5
get moving,6
be out of this world,6
go overboard,6
be a pain,4
be a pain in the neck,5
keep your fingers crossed/cross your fingers,6
know your stuff,6
be on cloud nine,6
be on cloud nine,6
be obsessed by/with sb/sth,4
see you later,1
needless to say,5
on display,3
on the air,5
pass out,4
lose your voice,4
be out of breath,4
out of shape,6
a sharp pain,6
Look out!,3
look up sth or look sth up,3
pass on sth or pass sth on,3
look at sth ,4
look through sth,4
make up sth or make sth up,4
note down sth or note sth down,4
move on,5
keep sth to yourself,6
Would you like...?,1
how many,1
of course,1
let sb know,2
let's,2
let sb know (sth),2
What is sb/sth like?,2
if you like,2
love/(with) love/all my love/lots of love,2
pleased to meet you,2
Do you mind ...?,2
I don't mind,2
never mind,2
never mind,2
no thanks,2
Oh no!,2
not too,2
notes,2
of course not,2
you know,3
at least,3
at least,3
as/so long as,3
as/so long as,3
out loud,3
Would you mind...?,3
wait a moment,3
"no more/less/better, etc., than",3
not at all,3
of course,3
on the whole,3
once upon a time,3
out loud,3
in particular,3
as far as I know,4
I know,4
you never know,4
to (the best of) my knowledge,4
last but not least,4
at least,4
lose touch,4
Dear Madam,4
as a matter of fact,4
 your native language/tongue,4
be none of sb's  business,4
not at all,4
not to mention,4
on balance,4
on the one hand . . . on the other hand,4
I only hope (that)/I only wish (that),4
in other words,4
"owe sb an apology/explanation/favor, etc.",4
before you know it,5
strong language,5
to say the least,5
take it from me,5
certainly/definitely not,5
compare notes,5
on hold,5
the next thing I knew,6
mind your own business,6
the next thing I knew,6
know sth inside out,5
hit/strike/touch a (raw) nerve,6
let sb off or let off sb,4
the law,4
a lot/lots,1
a lot,1
very much,1
at least,2
a little bit,2
too much/so much,2
not bad,2
"pale blue/green/yellow, etc.",2
a little sth,3
one or two,3
over here/there ,3
more or less,4
more and more,4
more or less,4
others,4
be out of sth,4
at the very least,5
out of the ordinary,6
out of the ordinary,6
out of proportion,6
live on sth ,4
out of season,5
"live in/at, etc.",1
live on sth ,4
make ends meet,5
the moon,2
lie down,2
keep sb in,3
keep (sb/sth) off sth ,3
keep on doing sth,3
keep (sb/sth) out,3
keep up sth or keep sth up,3
knock sb down,3
laugh at sb/sth ,3
leave behind sb/sth or leave sb/sth behind,3
look around (swh) ,3
pass on sth or pass sth on,3
keep (sb/sth) away,4
keep (sb/sth) back,4
keep down sth or keep sth down,4
keep sth off (sb/sth),4
knock sth down,4
knock sb out,4
knock sth/sb over,4
leave out sb/sth or leave sb/sth out,4
let out sb/sth or let sb/sth out,4
line (sb/sth) up or line up (sb/sth),4
lock in sb or lock sb in,4
lock out sb or lock sb out,4
look at sth ,4
look into sth ,4
make for sth,4
make sth into sth ,4
pack up (sth) or pack (sth) up,4
pass around sth or pass sth around,4
keep sb/sth from doing sth ,5
kick sb out,5
look over sth or look sth over,5
keep at sth ,6
kick (sth) off,6
listen in,6
take part,3
"pass by/over/through, etc.",3
"let sb/sth in/past/through, etc.",4
make the most of sth,4
pass (the) time,4
let go (of sb/sth),6
let go (of sth),6
"lock sth away/in, etc.",6
"mount sth on/to, etc.",6
(be) in your nineties/90s,4
sb's looks,6
look forward to sth/doing sth ,3
let sb down or let down sb,4
live for sth/sb ,4
look down on sb,4
look up to sb,4
open up,6
would like sth/to do sth,1
likes and dislikes,3
know better (than to do sth),4
"lose interest/patience, etc.",4
lose your temper,4
needs,4
keep your temper,6
be on edge,6
be only human,6
live together,4
live with sb ,4
patch sth up,6
old friend,2
get to know sb/sth ,3
"be on good/bad/friendly, etc. terms",6
on sale,3
out of stock,4
the net,2
out of order,3
out of order,3
keep up (with sb/sth),4
on foot,2
on board,3
"lead into/to/toward, etc.",4
on the road,5
out of season,6
lay sb off or lay off sb,4
open up (sth) or open (sth) up,4
out of work,3
off duty,4
on duty,4
"be on a committee/panel, etc.",5
(be) on the line,6
be liable to do sth,6
return to normal,5
get married,2
later on,3
limitations,5
take the/this opportunity to do sth,4
not nearly (as/so),5
not take kindly to sth,6
not do sth lightly,6
look after sb/sth ,2
move in,3
move out,3
keep to sth,4
keep up (with sb/sth),4
know of sth/sb,4
lead to sth ,4
live up to sth ,4
log on/in,4
log off/out,4
look at sth ,4
look back,4
major in,4
make out sth/sb or make sth/sb out,4
make up for sth ,4
miss out,4
mix up sb/sth or mix sb/sth up,4
pass away,4
kick in,5
lay sth out or lay out sth,5
lay sth out or lay out sth,5
lie ahead,5
line sb/sth up,5
look on/upon sb/sth as sth ,5
look up,5
move on,5
keep sth from sb,6
keep up (with sth),6
keep (sth) up,6
kick off,6
lay sth out or lay out sth,6
lead up to sth ,6
lean on sb,6
lean on sb,6
leap at sth,6
live through sth,6
look ahead,6
loosen up,6
make of sb/sth,6
mess around with sth,6
mount up,6
muddle through,6
narrow sth down,6
"last week/year/Monday, etc.",1
last night,1
"more beautiful/difficult/easily, etc.",1
"next week/year/Monday, etc.",1
"one/two/three, etc. o'clock",1
"look nice/strange, etc.",2
the matter,2
the middle,2
at the moment,2
any more,2
"(the) most attractive/important/popular, etc.",2
(by) myself,2
or not,2
if not,2
just now,2
on sale,2
one day,2
or not,2
each other,2
(by) ourselves,2
part of sth,2
the past,2
I know,3
as you know,3
be known as sth,3
lack of sth ,3
at (long) last,3
"family/private/work, etc. life",3
a/sb's way of life,3
a little,3
all day long,3
no longer,3
all day long,3
no longer,3
look like,3
it looks like/as if,3
the middle,3
be in the middle of (doing) sth,3
miss a chance/opportunity,3
once more,3
believe it or not,3
not even,3
on fire,3
on purpose,3
on time,3
(all) on your own,3
(all) on your own,3
once again,3
once more,3
one another,3
one day,3
if only,3
or two,3
in order (for sb/sth) to do sth,3
the other side/end (of sth),3
"the other day/week, etc.",3
others,3
out of date,3
all over somewhere ,3
of your own,3
(all) on your own,3
(all) on your own,3
the passive,3
the past,3
sb's past,3
common knowledge,4
a working knowledge of sth,4
"the last person/thing, etc.",4
the last,4
"the day/week/year, etc. before last",4
the latter,4
"lead a busy/normal/quiet, etc. life",4
last but not least,4
leave sb alone,4
let me/us,4
like crazy,4
little by little,4
before (very/too) long,4
before (very/too) long,4
in the long term,4
look as if/as though,4
the look of sb/sth ,4
lose your life,4
lose track,4
like mad,4
the main thing,4
manners,4
mass media,4
to make matters worse,4
"no matter how/what/when, etc.",4
may have,4
in the meantime,4
in the middle of nowhere,4
might have,4
might as well do sth,4
for the moment,4
more and more,4
in the near future,4
no need,4
be in need of sth,4
neither ... nor,4
"the weekend/week/Thursday, etc. after next",4
the nineties/'90s,4
no wonder,4
no need,4
be no good or be not any/much good,4
no such thing,4
"no matter how/what/when, etc.",4
neither ... nor,4
not only,4
not quite,4
nothing but,4
have nothing to do with sb/sth,4
be/have nothing to do with sb,4
for nothing,4
"any day/minute/time, etc. now",4
now and then,4
in the middle of nowhere,4
out of/from nowhere,4
a number of sth,4
be obliged to do sth,4
on behalf of sb or on sb's behalf,4
on (the) condition that,4
on top of sth,4
at once,4
at once,4
for once,4
(every) once in a while,4
one by one,4
one at a time,4
one after another,4
one way or another,4
one way or the other,4
not only,4
have/keep an open mind,4
or else,4
the other way around,4
out of control,4
out of nowhere,4
be out of practice,4
the outside,4
over and over (again),4
all over again,4
play a part in sth,4
pass a law,4
keep your word,5
keep sb going,5
keep pace with sb/sth,5
be key to sth,5
know what you are talking about,5
the labor market,5
"land in/on, etc.",5
foul language,5
by and large,5
by law,5
leave sb doing sth,5
let alone,5
for life,5
in (the) light of sth,5
like I said,5
linens,5
for long,5
long ago,5
lose your balance,5
as many as,5
a matter of course,5
it's only a matter of time,5
may as well do sth,5
in moderation,5
for the most part,5
not much of a sth,5
(all) to myself,5
anywhere near sth,5
nowhere near,5
nerves,5
get on sb's nerves,5
the next best thing,5
no doubt,5
no ... whatsoever,5
the norm,5
not a/one,5
make a note of sth,5
stop at nothing,5
nothing of the sort/kind,5
on short notice,5
every now and then,5
the old days,5
on the basis of sth,5
on the grounds of/that,5
on hold,5
on the horizon,5
on the increase,5
on loan,5
on location,5
on show,5
on the side,5
on site,5
all at once,5
"from the 1870s/March/6:30 pm, etc. onward",5
"open to discussion/suggestions, etc.",5
have a high/low opinion of sb/sth,5
be opposed to sth,5
the opposite sex,5
other than,5
other than that,5
out of tune,5
keep pace with sb/sth,5
for the most part,5
keep (sth) quiet,6
know best,6
know better,6
the labor force,6
sb/sth at large,6
loom large,6
a last resort,6
the last of sth,6
the last sb heard,6
at the latest,6
take the law into your own hands,6
law and order,6
lead sb to do sth,6
lead sb to a conclusion,6
be led by sth,6
"leap into/out of/up, etc.",6
learn sth the hard way,6
not in the least,6
leave no stone unturned,6
the left,6
let go,6
let's face it,6
a matter of life and death,6
come to light,6
bring (sth) to light,6
shed light on,6
make light of sth,6
something like,6
little more/better,6
long before,6
be looking to do sth,6
lose count,6
at a loss,6
at a loss for words,6
be no match for sb/sth,6
strike a match,6
be no laughing matter,6
"a matter of confidence/luck/waiting, etc.",6
a matter of life and death,6
"a matter of days/weeks/feet, etc.",6
be no mean feat,6
a measure of sth,6
in memory of sb,6
be at the mercy of sb/sth ,6
in miniature,6
the moment (that),6
morals,6
"mount a campaign/challenge/protest, etc.",6
the naked eye,6
in the name of sth,6
make a name for yourself,6
call sb names,6
as the/its name implies,6
a narrow escape,6
if need be,6
"none too clean/clever/pleased, etc.",6
"none the happier/poorer/wiser, etc.",6
not in the least,6
be nothing if not sth,6
not sleep a wink,6
be nothing if not sth,6
to say nothing of sth,6
get you nowhere,6
the odd,6
of your own accord,6
every so often,6
be on the verge of sth,6
have/carry sth on you,6
on the dot,6
on hand,6
on impulse,6
on occasion,6
on the part of sb; on sb's part,6
be on the brink of sth,6
on the side,6
once and for all,6
(all) in one,6
one of a kind,6
only so much/many,6
"open to debate/question/criticism, etc.",6
in my humble opinion,6
as opposed to,6
economic/political/social order,6
economic/political/social order,6
economic/political/social order,6
economic/political/social order,6
law and order,6
"every other day/week, etc.",6
an ounce of sch.,6
go out of your way to do sth,6
get/have sth out of the way,6
out of place,6
out of place,6
be out of the question,6
be out of touch,6
at/from the outset,6
get sth over (and done) with,6
"overflow with confidence/happiness/love, etc.",6
"owe your existence/success, etc., to sb/sth",6
pace yourself,6
on the part of sb; on sb's part,6
the best/better part of sth,6
keep a low profile,5
keep your cool,5
look on the bright side,5
lose your head,5
keep a low profile,5
new blood,5
in a nutshell,5
on the job,5
on track,5
out of the blue,5
keep a cool head,6
keep your eyes open (for sb/sth),6
keep your eyes peeled (for sb/sth),6
keep a straight face,6
keep your head above water,6
keep sb on their toes,6
a labor of love,6
leave someone to their own devices,6
let your guard down,6
let your hair down,6
let off steam,6
lose face,6
lose your cool,6
lose sight of sth,6
lose sleep over something,6
a labor of love,6
a stroll/trip/walk down memory lane,6
miss the boat,6
on the spur of the moment,6
go through the motions,6
turn over a new leaf,6
off the beaten track,6
burn the midnight oil,6
on the face of it,6
be on (your) guard,6
on the spur of the moment,6
be on the same wavelength,6
on the spot,6
open your heart,6
keep your eyes open (for sb/sth),6
down and out,6
the ins and outs of sth,6
the jury is (still) out,6
out of your depth,6
(be) out of line,6
get out of hand,6
hold your own,6
part and parcel,6
the military,5
regards,3
No problem.,2
No problem.,2
a pile of/ piles of sth,4
be a piece of cake,4
in/with regard to sth,4
require sb to do sth,4
make a run for it,6
hit the roof,6
not be/come up to scratch,6
have a chip on your shoulder,6
rub it in,6
"scare the hell/life/living daylights, etc. out of sb",6
a riot of sth,6
keep in shape,4
out of shape,6
keep/break a promise,4
at this rate,6
at any rate,6
round of applause,6
in response to,4
put pressure on sb,4
"raise a question/subject, etc.",4
it goes without saying,4
raise your voice,5
to say the least,5
needless to say,5
safe to say,5
"share your problems/thoughts/ideas, etc.",5
ring hollow,6
all shapes and sizes,6
out of season,5
hold/keep/take sb prisoner,6
"retreat to/into, etc.",6
"put sth down/in/on, etc.",1
set a date/time (for sth),3
put an end to sth,4
"rub sth into/on, etc.",4
put something into practice,5
put sth to one side,6
"first/second/third/final, etc., round",4
out of season,6
on the road,5
recharge your batteries,6
"bear a/little/no, etc. resemblance to sth/sb",6
to sb's satisfaction,6
take/accept/claim responsibility for sth,4
"a sheet of paper/glass, etc.",2
Route,3
in person,4
the pros and cons,4
roots,4
in a row,4
 in the long run,4
in season,4
first-/second-/third-rate,5
in the region of sth,5
mouth of a river,5
the root of sth,5
on show,5
bits and pieces,6
on principle,6
in the process,6
be in the process of doing sth,6
have/keep your finger on the pulse,6
a last resort,6
"sb's rise to fame/power, etc.",6
give rise to sth,6
a roof over your head,6
a run of sth,6
(the) seeds of sth,6
keep a low profile,5
from scratch,5
go/fall to pieces,6
pick up the pieces,6
be poles apart,6
go through the roof,6
send shivers/a shiver down your spine,6
a shoulder to cry on,6
the public,3
in progress,4
in reverse,5
the opposite sex,5
peace of mind,6
fall prey to sth,6
invade sb's privacy,6
an invasion of privacy,6
swallow your pride,6
Road,1
"in good/bad, etc. shape",4
come to the/sb's rescue,6
beyond/without a/the shadow of a doubt,6
take shape,6
your (fair) share of sth,6
learn/know the ropes,6
the people,5
the perfect (tense),4
"peek out/at/through, etc.",6
"peep through/at/out, etc.",6
proceed to do sth,6
"rise to/through, etc.",6
show sb what to do/how to do sth,3
be said to be,4
seize a chance/opportunity,4
"present a problem/conflict/danger, etc.",5
put sb in a difficult position,5
put your mind to it,5
put a stop to sth,5
"satisfy conditions/needs/requirements, etc.",5
say sth to yourself,5
like I said,5
sad to say,5
"be posted to France/London/Singapore, etc.",6
prompt sb to do sth ,6
prove yourself,6
put sb to death,6
put sb/sth first,6
put sb to death,6
put sb/sth first,6
"raise hopes/fears/doubts, etc.",6
rob sb of sth,6
to say nothing of sth,6
keep sb posted,5
easier said than done,5
pick up the pieces,6
put your finger on sth,6
put your foot down,6
put your feet up,6
put sb in their place,6
put sb on the spot,6
put your finger on sth,6
put your foot down,6
put your feet up,6
put your foot in your mouth,6
send shivers/a shiver down your spine,6
"rip sth out/off/from, etc.",5
"anything/as/what/whatever, etc. you please",6
read between the lines,6
ring a bell,6
in reference to sth,4
with respect to sth,4
in the picture,6
quite a bit,3
rip sb off,6
"remain at/in/with, etc.",4
a plethora of sth,6
pose a/the question,6
pose a/the question,6
relative to sth,6
pretty much/well,4
"the same old story/thing/people, etc.",5
get the picture,6
if/when push comes to shove,6
pleased to meet you,2
be responsible for sth/doing sth ,4
be responsible for sb/sth/doing sth ,3
the prosecution,6
relations,4
Really?,2
not really,3
"relatively good/bad/cheap, etc.",4
"reasonably good/successful/well, etc.",4
take sb/sth seriously,4
the radio,1
the press,4
play sth by ear,6
shake off sth or shake sth off,6
pull a muscle,6
a sharp pain,6
pick on sb ,4
point out sth or point sth out,4
put down sb or put sb down,4
read out sth or read sth out,4
read over/through sth or read sth over/through,4
refer to sb/sth,4
set out sth or set sth out,4
put sth forward or put forward sth,5
run down sb/sth or run sb/sth down,5
rule out sb/sth or rule sb/sth out,6
see you,1
"see you later/soon/tomorrow, etc.",1
a pity,2
the point,4
put pressure on sb,4
protest (about/against sth),4
push (sb) for sth/to do sth,4
"reach a decision/agreement/conclusion, etc.",4
make sense,4
safe to say,5
all/just the same,5
I'll/we'll see,5
in a sense,5
in short,5
pay sb a compliment,6
pay tribute to sb/sth,6
make sth public,6
press charges,6
the same,1
 quite a few/a lot,2
be short of sth,3
out of proportion,6
pick up sth or pick sth up,4
"a dance/language/riding, etc. school",2
pay back sb/sth or pay sb/sth back,3
pay off sth or pay sth off,4
set sth aside or set aside sth,4
put sth aside,5
it rains/it is raining,1
pick up sb/sth or pick sb/sth up,2
pick up sb/sth or pick sb/sth up,2
put on sth or put sth on,2
put on sth or put sth on,2
put away sth or put sth away,3
put back sth or put sth back,3
put down sb/sth or put sb/sth down,3
put off sth/doing sth or put sth off,3
put out sth or put sth out,3
put up sth or put sth up,3
put up sth or put sth up,3
show sb around,3
run away,4
run into sb,4
see to sth/sb ,4
set up sth or set sth up,4
settle down,4
plunge sth into sth,6
plunge into sth,6
run around,6
seal off sth or seal sth off,6
send sth out or send out sth,6
pay attention (to sth),3
pull sth off/out/up,3
get rid of sth,3
pay sb/sth a visit or pay a visit to sb/sth,4
pitch a tent,4
take sb's place,4
"place sth in/on, etc.",4
"pull yourself along/up, etc.",4
push yourself,4
"can/can't/could, etc. reach (sth)",4
"rest your eyes/feet/legs, etc.",4
return to sth,4
"roll (sth) across/around/over, etc.",4
set an example,4
put something into practice,5
"peer at/into/through, etc.",6
"run sth along/over/through, etc. sth",6
"scramble down/out/up, etc.",6
"set sth down/on, etc.",6
"shoot across/out/up, etc.",6
put on sth or put sth on,3
(be) in your seventies/70s,4
pour sth out or pour out sth,4
put off sb or put sb off (sb/sth/doing sth),4
put up with sth/sb ,4
rely on sb/sth ,4
settle in,5
a shame,2
would rather,3
"seem happy/a nice person, etc. ",3
a sense of humor,3
play a joke/trick on sb,4
be too proud (to do sth),4
go red,4
take a risk,4
sb's strong point,5
the right,6
relate to sb,5
sell out,4
for sale,2
"in first/second/third, etc. place",3
on sale,3
sales,4
"scroll up/down/through, etc.",6
set off,3
set out,3
set sail,6
set sail,6
retrace your steps,6
personal hygiene,5
reliance on sb/sth,6
be reliant on sb/sth,6
be prepared to do sth ,4
be satisfied that,5
make your presence felt,6
presence of mind,6
"as much/quickly/soon, etc. as possible",2
whenever possible,4
wherever possible,4
"the best/cheapest/worst, etc. possible",5
running water,5
the ratings,6
"second/third, etc., day/week, etc., running",6
preparations,4
in relation to sth,4
in relation to sth,4
be in a position to do sth,5
be in position,5
put sb in a difficult position,5
a reflection of sth,5
be a revelation,6
the reality/realities of sth,4
become a reality,4
be a rarity,5
in all probability,6
"prospective buyers/employers/parents, etc.",5
regardless of,5
reasonably priced,3
shortly afterward; shortly after/before sth,3
take sth personally,5
put on sth or put sth on,2
put down sth or put sth down,3
put sb through,3
remind sb of sth/sb ,3
run out,3
send sth back or send back sth,3
set up sth or set sth up,3
show up,3
pay off,4
pile up,4
plug sth in,4
pull down sth or pull sth down,4
pull in/into sth,4
pull out,4
pull over,4
pull up,4
put sth together or put together sth,4
put up sth or put sth up,4
put up sb or put sb up ,4
rely on sb/sth ,4
result in sth ,4
run into sth,4
run out,4
run over sb/sth or run sb/sth over,4
see off sb or see sb off,4
see through sb/sth,4
send off sth or send sth off,4
show off,4
put sth together or put together sth,5
relate to sb/sth,5
run on sth,5
rush into sth,5
scare sb/sth away/off or scare away/off sb/sth,5
scare sb away/off or scare away/off sb,5
set back sb/sth or set sb/sth back,5
settle down,5
shake up sth or shake sth up,5
pose as sb,6
provide for sth,6
put sth aside,6
reconcile yourself to sth,6
reduce sb to sth/doing sth,6
reduce sth to sth,6
relieve sb of sth,6
resign yourself to sth,6
resort to sth/doing sth,6
revert to sth/doing sth,6
run through sth,6
run up against sth,6
saddle sb with sth,6
send for sb,6
set off sth or set sth off,6
set out,6
settle (sb) down,6
shake up sb or shake sb up,6
the present,1
plan to do sth,2
remember to do sth ,2
the rest,2
on sale,2
the same,2
sell for/at sth,2
take place,3
the present,3
on purpose,3
quite a while,3
rather than,3
"remain calm/open, etc. ",3
right away/now/after,3
at the same time,3
the same,3
"seem like/as if/to, etc.",3
set the table,3
shake hands,3
in place of sth,4
in the first place,4
all over the place,4
play a part in sth,4
be at/on the point of doing sth,4
up to a point,4
be poor in sth,4
"pour into/out/from, etc.",4
be out of practice,4
in practice,4
to be precise,4
in private,4
promise to be sth,4
propose to do sth,4
sb's prospects,4
in public,4
not quite,4
range from sth to sth/between sth and sth,4
for real,4
"remain a secret/mystery, etc.",4
in some/many respects,4
in return,4
get rid of sth,4
at risk,4
"roll down/in/off, etc.",4
rush to do sth,4
for the sake of sb/sth; for sb's/sth's sake,4
the same,4
the same,4
"the fashion/music/club, etc. scene",4
be seated,4
the secret,4
in secret,4
It seems...,4
make sense,4
set a record,4
the seventies/'70s,4
shake your head,4
"a sharp rise/increase/drop, etc.",4
in the short term,4
why should/shouldn't...?,4
"place an advertisement/order, etc.",5
make a point of doing sth,5
the poor,5
be populated,5
"pose a danger/problem/threat, etc.",5
do everything in your power to do sth,5
good/bad press,5
prior to sth,5
be a question of,5
at random,5
the rear,5
in reserve,5
with all due respect,5
return to normal,5
the rich,5
get rid of sb,5
have a/no right to do sth,5
room for improvement,5
be/lie in ruins,5
sad to say,5
a safe place; somewhere safe,5
in the same way,5
save sb (from) doing sth,5
wait and see,5
you see,5
set foot in/on sth,5
be all set,5
shed tears,5
on short notice,5
peculiar to sb/sth,6
in perspective,6
in place,6
in place,6
out of place,6
out of place,6
"place emphasis/importance, etc. on sth",6
fair play,6
"plunge down/into, etc.",6
beside the point,6
to the point,6
"pour into/out/from, etc.",6
be at a premium,6
a/the prime example,6
in/out of print,6
"a profound effect/impact/influence, etc.",6
be prone to sth/doing sth,6
"accident-/injury-, etc. prone",6
in proportion to,6
"a public announcement/appearance/statement, etc.",6
serve a/the purpose,6
to all intents and purposes,6
be out of the question,6
sb/sth in question,6
keep (sth) quiet,6
reap the benefits/profits/rewards,6
it stands to reason,6
"rest (sth) on/against, etc.",6
in retrospect,6
be revolted by sth,6
"in its/his/their, etc. own right",6
ripe for sth,6
run the risk of sth,6
at your own risk,6
roll your eyes,6
bend/stretch the rules,6
be running at sth,6
run the risk of sth,6
run wild,6
run wild,6
safe and sound,6
a safe bet,6
"seat 4/12/200, etc.",6
see that,6
see sense,6
see fit,6
make sense of sth,6
see sense,6
"set guidelines/standards, etc.",6
set fire to sth; set sth on fire,6
a shade,6
"a sharp contrast/difference, etc.",6
"a sharp bend/turn, etc.",6
shed light on,6
"shelter from/in/under, etc.",6
cut sth short or cut short sth,6
fall short of sth,6
fall short of sth,6
stop short of sth/doing sth,6
shower sb with sth,6
be in the public eye,5
a rule of thumb,5
in safe hands,5
to make a long story short,5
pay the price,6
keep your eyes peeled (for sb/sth),6
put sb in their place,6
fall into place,6
play it by ear,6
play with fire,6
play games,6
take the plunge,6
a sore point,6
at any price,6
pay the price,6
pull your weight,6
pull strings,6
rock the boat,6
get/start the ball rolling,6
make your blood run cold,6
in a rut,6
be in the same boat,6
behind the scenes,6
have seen better days,6
