word,frequency
ofertó,4
oficia,2
oficial,4451
oficiales,1245
oficialmente,842
oficiar,13
oficiará,8
oficiarla,2
oficie,2
oficina,8564
oficinas,403
oficinista,34
oficinistas,19
oficio,303
ofició,3
oficios,23
ofrece,645
ofrecéis,7
ofrécele,24
ofrécelo,3
ofréceme,5
ofrecemos,137
ofrecen,255
ofrécenos,2
ofrecer,626
ofrecerá,49
ofrecerán,20
ofrecerás,5
ofreceré,63
ofreceremos,33
ofrecería,62
ofreceríamos,2
ofrecerías,5
ofrecerla,2
ofrecerlas,2
ofrecerle,389
ofrecerles,147
ofrecerlo,10
ofrecerlos,4
ofrecerme,111
ofrecérmelo,2
ofrecernos,38
ofreceros,4
ofrecerse,36
ofrecérsela,3
ofrecérselas,2
ofrecérselo,9
ofrecérselos,2
ofrecerte,357
ofrecértela,2
ofrecértelas,2
ofrecértelo,2
ofreces,100
ofrécete,6
ofrecí,306
ofrecía,66
ofrecíamos,6
ofrecían,25
ofrecías,2
ofrecida,19
ofrecidas,4
ofrecido,241
ofrecidos,8
ofreciendo,308
ofreciéndola,2
ofreciéndole,15
ofreciéndoles,7
ofreciéndome,12
ofreciéndonos,2
ofreciéndose,6
ofreciéndoselos,3
ofreciéndote,13
ofreciéndotelo,2
ofreciera,41
ofrecieran,9
ofrecieras,11
ofrecieron,267
ofrecimiento,132
ofrecimientos,10
ofrecimos,34
ofreció,746
ofreciste,148
ofrenda,106
ofrendas,38
ofrezca,76
ofrezcamos,3
ofrezcámosle,3
ofrezcan,37
ofrezcas,20
ofrezco,389
oftalmología,6
oftalmólogo,17
oftalmólogos,3
ofusca,4
ofuscación,3
ofuscada,2
ofuscado,3
ofuscados,3
ofuscarte,3
ofuscas,2
ofuscó,2
ogro,99
ogros,26
oh,14824
ohio,346
oí,4181
oía,216
oíamos,37
oían,26
oías,36
oíd,19
oída,13
oídas,31
oides,3
oídme,10
oído,4567
oídos,790
oiga,2616
óigame,2
oigamos,70
oigámosla,21
oigámoslo,33
oigan,4098
óiganme,3
oigas,154
oigo,1446
oímos,513
oír,4094
oirá,118
oirán,95
oirás,79
oiré,42
oiréis,2
oiremos,40
oiría,38
oiríamos,7
oirían,10
oirías,4
oírla,208
oírlas,59
oírle,22
oírles,12
oírlo,816
oírlos,121
oírme,861
oírnos,77
oíros,7
oírse,17
oírselo,2
oírte,521
oírtela,2
oírtelo,13
oís,245
oíste,2422
oísteis,3
oísteme,3
ojal,16
ojalá,3626
ojales,2
ojazos,5
ojeada,66
ojeadas,3
ojeado,6
ojeador,11
ojeadores,3
ojeando,9
ojear,7
ojearlo,2
ojee,2
ojeé,4
ojees,2
ojeras,26
ojete,27
ojetes,2
ojito,12
ojitos,65
ojo,2697
ojos,10098
okay,405
oklahoma,185
ola,622
olas,609
olaya,46
olé,62
oleada,62
oleadas,17
oleaje,35
oleajes,6
olemos,9
óleo,20
oleoducto,41
oleoductos,5
óleos,8
oler,536
olerá,21
olerán,6
olerás,9
oleré,6
oleremos,2
olería,17
olerías,5
olerla,24
olerlas,6
olerle,5
olerlo,132
olerlos,21
olerme,12
olernos,8
olerse,4
olerte,35
olfatea,11
olfateaba,2
olfateaban,2
olfateada,4
olfateado,5
olfateador,2
olfatéalo,3
olfatean,4
olfateando,12
olfatear,27
olfateara,2
olfatearlo,4
olfatearnos,3
olfatearon,2
olfatearte,2
olfateas,2
olfateé,6
olfateen,2
olfateo,7
olfateó,4
olfativa,2
olfativas,3
olfativo,8
olfato,140
olfatorias,3
olga,103
olí,106
olía,204
olían,14
olías,6
olida,2
olido,51
oliendo,117
oliéndole,2
oliéndome,2
oliéndose,2
oliente,4
olientes,4
oliera,13
olieras,5
olieron,13
oliese,3
oligarquía,7
olimos,7
olimpíada,28
olimpiadas,214
olímpica,36
olímpicas,8
olímpico,91
olímpicos,43
olimpo,71
olió,52
oliste,42
oliva,89
olivas,11
olivia,552
olivo,14
olivos,17
olla,186
ollas,70
olmo,15
olmos,20
olor,1550
olorcillo,3
olorcito,8
olores,90
olorosa,15
olorosas,6
oloroso,52
olorosos,5
olvida,1275
olvidaba,223
olvidaban,3
olvidabas,4
olvidable,4
olvidada,63
olvidadas,28
olvidadiza,12
olvidadizo,14
olvidadlo,5
olvidado,1557
olvidados,48
olvídala,71
olvídalas,3
olvídale,3
olvídalo,3082
olvídalos,33
olvídame,27
olvidamos,273
olvidan,176
olvidando,168
olvidándolo,3
olvidándome,7
olvidándonos,3
olvidándose,4
olvidándote,8
olvidaos,5
olvidar,1476
olvidara,69
olvidará,148
olvidáramos,8
olvidaran,12
olvidarán,78
olvidaras,50
olvidarás,141
olvidaré,578
olvidaremos,108
olvidaría,70
olvidaríamos,12
olvidarían,6
olvidarías,12
olvidarla,74
olvidarlas,17
olvidarlo,500
olvidarlos,17
olvidarme,196
olvidármelos,2
olvidarnos,119
olvidaron,208
olvidarse,117
olvidársele,2
olvidarte,276
olvidas,486
olvidase,3
olvidaste,907
olvídate,890
olvidátela,3
olvide,719
olvidé,2396
olvidéis,11
olvídela,2
olvídelo,235
olvidémonos,73
olvidemos,273
olvidémoslo,64
olviden,481
olvídenla,2
olvídenlo,195
olvídenlos,5
olvídense,106
olvides,1668
olvídese,96
olvido,697
olvidó,983
olvidos,4
omaha,108
omar,418
ombligo,130
ombligos,8
omega,75
omegas,2
ominosa,2
ominoso,4
omisión,38
omisiones,11
omiso,25
omita,13
omitamos,4
omitas,5
omite,12
omites,2
omití,19
omitida,3
omitido,25
omitidos,5
omitiendo,4
omitieron,7
omitimos,7
omitió,18
omitir,25
omitirá,4
omitirán,2
omitiremos,3
omitiste,17
ómnibus,101
omnidireccional,2
omnipotencia,12
omnipotente,37
omnipotentes,3
omnipresente,18
omnisciente,10
omniscientes,2
omnívoro,2
omóplato,11
omóplatos,4
once,728
onceavo,13
oncóloga,6
oncología,51
oncológica,2
oncológicos,4
oncólogo,55
oncólogos,8
onda,977
ondas,326
ondea,5
ondeaba,2
ondeado,3
ondeando,4
ondeándose,2
ondear,11
ondee,8
ondeen,3
ondeó,2
ondulaban,3
ondulación,6
ondulaciones,7
ondulada,6
onduladas,11
ondulado,17
ondulados,3
ondulante,6
oníricas,2
ontario,42
ontología,4
ontológica,2
ontológicamente,2
ontológico,3
onu,258
onza,48
onzas,38
opaca,13
opacas,2
opacidad,2
opaco,4
opacos,3
ópalo,6
opción,2879
opcional,56
opcionales,7
opciones,1354
opera,194
ópera,362
operaba,24
operábamos,2
operaban,14
operable,10
operación,2408
operacional,33
operacionales,16
operaciones,1142
operada,20
operadas,15
operado,78
operador,160
operadora,141
operadores,62
operados,8
operamos,36
operan,73
operando,171
operándolo,2
operar,338
operara,5
operará,4
operáramos,2
operaran,6
operarán,20
operarás,3
operaré,16
operaremos,14
operaria,2
operaría,3
operario,18
operarios,18
operarla,34
operarlas,3
operarle,8
operarlo,53
operarme,54
operaron,56
operarse,24
operarte,30
operártelas,2
operas,17
óperas,27
operase,3
operaste,14
opérate,2
operativa,59
operativas,14
operativo,257
operativos,74
operatoria,2
operatorio,7
operatorios,2
opere,28
operé,24
operemos,3
operen,23
opérese,2
opero,25
operó,46
opiáceo,3
opiáceos,21
opina,365
opinaba,33
opinaban,7
opináis,6
opinamos,15
opinan,183
opinando,10
opinar,101
opinara,3
opinará,5
opinarán,2
opinarás,2
opinaré,3
opinaría,9
opinarían,2
opinarías,9
opinaron,4
opinas,1124
opine,25
opiné,3
opinen,12
opines,22
opinión,3242
opiniones,304
opino,262
opio,97
opondrá,9
opondrán,4
opondrás,3
opondré,11
opondremos,8
opondría,18
opondrían,4
opondrías,2
opone,94
oponemos,13
oponen,68
oponente,244
oponentes,45
oponer,10
oponerme,15
oponernos,6
oponerse,63
oponerte,13
opones,34
oponga,29
opongan,7
opongas,11
opongo,92
oponía,25
oponían,12
oponiendo,3
oponiéndose,5
oporto,35
oportuna,39
oportunamente,13
oportunas,4
oportunidad,9317
oportunidades,687
oportunismo,6
oportunista,56
oportunistas,12
oportuno,253
oportunos,11
oposición,178
oposiciones,2
opositor,11
opositora,3
opositoras,3
opositores,21
opresión,68
opresiva,12
opresivas,5
opresivo,12
opresivos,4
opresor,18
opresores,21
oprima,31
oprímalo,2
opriman,2
oprimas,3
oprime,51
oprímelo,8
oprimen,8
oprimes,18
oprimí,4
oprimía,4
oprimían,2
oprimida,12
oprimidas,4
oprimido,23
oprimidos,26
oprimiendo,9
oprimió,7
oprimir,45
oprimiré,2
oprimirlo,3
oprimiste,2
oprimo,11
opta,3
optado,10
optamos,14
optan,7
optando,4
optar,32
optaré,3
optaremos,6
optaría,2
optaron,4
optas,3
optaste,7
optativa,6
optativas,4
optativo,7
opté,17
óptica,114
ópticamente,5
ópticas,16
óptico,60
ópticos,13
óptima,30
óptimamente,2
óptimas,9
optimismo,123
optimista,285
optimistas,56
optimizamos,2
optimizar,7
óptimo,47
óptimos,9
opto,9
optó,16
opuesta,97
opuestas,28
opuesto,359
opuestos,107
opus,44
opuse,21
opusiera,5
opusieran,2
opusieron,10
opusiste,4
opuso,39
ora,61
oraba,9
oración,479
oraciones,265
oráculo,68
oráculos,5
orado,9
orador,93
oradora,11
oradores,15
oral,275
órale,10
orales,21
oralmente,9
oramos,38
oran,9
orando,36
orándole,3
orange,127
orangután,18
orangutanes,3
orar,115
orara,3
oraré,6
oraremos,9
oras,10
oraste,4
oratoria,17
oratorio,3
orbe,21
orbes,4
orbita,37
órbita,381
orbital,37
orbitales,7
orbitan,9
orbitando,24
orbitar,12
órbitas,51
orca,21
orcas,5
orco,11
orcos,50
orden,5521
ordena,294
ordenaba,11
ordenaban,8
ordenación,9
ordenada,82
ordenadamente,12
ordenadas,24
ordenado,330
ordenador,288
ordenadores,82
ordenados,31
ordénale,4
ordénales,6
ordénalo,4
ordéname,3
ordenamiento,3
ordenamos,76
ordenan,40
ordenando,102
ordenándole,4
ordenándoles,2
ordenándome,3
ordenanza,68
ordenanzas,22
ordenar,496
ordenara,15
ordenará,20
ordenaran,6
ordenarán,5
ordenaras,4
ordenarás,4
ordenare,3
ordenaré,64
ordenaremos,11
ordenaría,11
ordenarla,6
ordenarlas,4
ordenarle,17
ordenarles,9
ordenarlo,14
ordenarlos,3
ordenarme,9
ordenaron,149
ordenárselo,4
ordenarte,8
ordenártelo,4
ordenas,40
ordenaste,88
ordene,161
ordené,266
ordénelas,2
ordénele,2
ordéneles,6
ordenemos,18
ordenen,32
ordenes,256
órdenes,2586
ordeno,331
ordenó,647
ordeña,5
ordeñaba,2
ordeñaban,2
ordeñada,4
ordeñado,2
ordeñadora,2
ordeñan,3
ordeñando,11
ordeñar,34
ordeñarla,5
ordeñaste,2
ordinaria,111
ordinariamente,6
ordinarias,18
ordinario,186
ordinarios,40
ore,114
oré,19
orégano,39
oregon,192
oreja,652
orejas,577
orejeras,8
orejita,5
orejitas,6
orejón,11
orejudo,4
oremos,66
oren,21
ores,11
orfanato,253
orfanatos,14
orfebre,5
orfebrería,4
orfebres,5
orfelinato,40
orfelinatos,2
orfeo,27
orgánica,114
orgánicas,28
organice,44
organicé,88
organicémonos,6
organicemos,11
organicen,19
organícenlo,2
organícense,7
organices,21
orgánico,117
orgánicos,57
organismo,329
organismos,127
organiza,129
organizaba,19
organizaban,4
organizabas,2
organización,878
organizaciones,169
organizada,110
organizadas,20
organizado,351
organizador,53
organizadora,30
organizadoras,2
organizadores,28
organizados,62
organízala,5
organízalo,2
organizamos,65
organizan,25
organizando,169
organizándonos,2
organizar,472
organizara,14
organizará,16
organizaran,2
organizarán,8
organizarás,5
organizaré,37
organizaremos,28
organizaría,8
organizarla,18
organizarle,12
organizarles,5
organizarlo,28
organizarlos,3
organizarme,8
organizarnos,30
organizaron,33
organizarse,29
organizarte,10
organizas,23
organizaste,35
organízate,9
organizo,42
organizó,170
órgano,196
órganos,581
orgásmica,3
orgásmico,10
orgasmo,316
orgasmos,120
orgía,114
orgías,43
orgullos,1028
orgullosa,1133
orgullosamente,24
orgullosas,35
orgullosísimo,2
orgulloso,2051
orgullosos,470
orienta,10
orientación,268
orientaciones,5
orientada,23
orientadas,2
orientado,16
orientador,24
orientadora,13
orientadoras,2
orientados,4
oriental,215
orientales,71
orientan,3
orientando,3
orientándome,3
orientar,9
orientará,2
orientaría,2
orientarla,3
orientarlo,5
orientarlos,2
orientarme,16
orientarnos,4
orientaron,2
orientarse,4
orientarte,11
orientas,2
orientativa,2
oriente,424
orientes,2
oriento,3
orientó,5
orificio,113
orificios,48
origami,26
origen,604
orígenes,90
origina,20
originada,4
originadas,3
originado,19
originados,2
original,1399
originales,300
originalidad,25
originalmente,181
originan,11
originándose,2
originar,6
originaria,15
originaría,4
originariamente,24
originario,21
originarios,9
originaron,15
originarse,5
originó,69
orilla,287
orillas,59
orín,50
orina,695
orinaba,24
orinábamos,2
orinaban,7
orinabas,3
orinada,2
orinado,25
orinal,41
orinales,10
orinamos,12
orinan,28
orinando,103
orinándome,2
orinándose,2
orinar,681
orinara,5
orinará,5
orinaran,2
orinarán,2
orinaras,4
orinarás,4
orinaré,18
orinaría,4
orinarlo,4
orinarme,18
orinarnos,2
orinaron,8
orinarse,8
orinarte,13
orinas,44
orinaste,30
orine,37
oriné,64
orinen,12
orines,30
orino,42
orinó,90
orión,29
orla,17
orlando,127
orleans,197
ornitología,3
ornitológica,2
ornitólogo,6
ornitorrinco,7
oro,2975
oró,5
oropel,6
orquesta,185
orquestación,6
orquestada,3
orquestadas,4
orquestado,8
orquestados,3
orquestamos,3
orquestando,3
orquestar,14
orquestas,12
orquestaste,9
orqueste,2
orquesté,2
orquestó,13
orquídea,114
orquídeas,70
ortega,45
ortiga,5
ortigas,14
ortiz,54
ortodoncia,39
ortodoxa,32
ortodoxas,8
ortodoxo,66
ortodoxos,24
ortografía,93
ortográfica,5
ortográfico,3
ortográficos,6
ortopedia,15
ortopédica,28
ortopédicas,3
ortopédico,27
ortopédicos,16
ortopedista,10
oruga,66
orugas,21
orujo,5
orzuelo,11
os,2661
osa,105
osada,36
osadamente,2
osadas,2
osadía,43
osado,75
osados,9
osaka,41
osama,254
osamos,2
osan,4
osara,2
osará,2
osaría,3
osaron,2
osas,30
osaste,2
osborne,109
óscar,926
oscila,9
oscilación,7
oscilaciones,9
oscilador,8
oscilan,2
oscilando,5
oscilante,4
oscilantes,2
oscilar,5
oscura,563
oscuras,288
oscurece,46
oscurecen,4
oscurecer,41
oscurecerá,45
oscurecerse,3
oscurecía,10
oscurecida,6
oscurecidas,2
oscurecido,6
oscurecidos,2
oscureciendo,52
oscureciéndose,3
oscureciera,8
oscurecieron,2
oscureció,28
oscurezca,110
oscuridad,1678
oscuro,1623
oscuros,281
ose,2
ósea,150
óseas,6
óseo,20
óseos,7
oses,2
osezno,9
oseznos,14
osiris,91
osita,43
osito,221
ositos,42
oslo,25
ósmosis,8
oso,1146
osó,4
osos,413
ostenta,8
ostentaba,3
ostentamos,3
ostentan,6
ostentando,3
ostentándolo,2
ostentar,10
ostentó,2
ostentosa,12
ostentoso,37
osteoporosis,16
ostia,24
ostiado,6
ostias,7
ostra,40
ostras,170
osvaldo,71
otan,62
otero,83
otitis,7
otomana,4
otomano,7
otoñal,9
otoñales,3
otoño,503
otoños,2
otorga,93
otorgaba,5
otorgada,18
otorgadas,5
otorgado,71
otorgados,7
otórgale,4
otórgame,4
otorgamos,9
otorgan,20
otorgando,5
otorgándole,2
otorgándose,2
otorgar,28
otorgara,2
otorgará,14
otorgarán,3
otorgaré,5
otorgaremos,3
otorgaría,7
otorgarían,2
otorgarle,22
otorgarles,2
otorgarme,2
otorgarnos,3
otorgaron,25
otorgarte,5
otorgas,3
otorgo,29
otorgó,38
otorgue,18
otorgué,7
otorguen,13
otorgues,3
otorrino,2
otorrinolaringólogo,14
otra,36060
otras,6122
otro,29050
otros,10085
ovación,27
ovaciona,6
ovacionando,2
ovacionar,6
ovacionaron,2
ovaciones,10
oval,60
ovalada,11
ovaladas,2
ovalado,2
óvalo,5
óvalos,3
ovárico,4
ovario,45
ovarios,60
oveja,263
ovejas,254
ovejero,11
ovejita,8
ovejitas,7
over,89
overol,40
oviedo,16
ovillo,20
ovillos,2
ovni,150
ovnis,112
ovulaba,3
ovulación,21
ovulando,52
ovular,4
ovularé,2
ovulas,4
óvulo,70
óvulos,82
oxford,175
oxida,13
oxidación,14
oxidada,45
oxidadas,18
oxidado,84
oxidados,16
oxidando,3
oxidándose,4
oxidante,2
oxidantes,2
oxidar,7
oxidara,3
oxidarme,3
oxidarse,3
oxide,5
oxido,5
óxido,81
óxidos,2
oxigena,2
oxigenación,10
oxigenada,23
oxigenando,2
oxigenar,4
oxígeno,721
oxitocina,12
oye,30081
óyeme,62
oyen,447
oyendo,404
oyéndola,3
oyéndolas,4
oyéndolo,15
oyéndolos,2
oyéndome,10
oyéndonos,4
oyéndote,8
óyenos,4
oyente,45
oyentes,44
oyera,61
oyeran,25
oyeras,29
oyeron,674
oyes,1818
oyese,3
oyesen,2
oyó,903
oz,829
ozono,79
pabellón,222
pabellones,20
pablito,62
pablo,482
pacana,11
pace,141
pacen,2
pacer,5
paces,234
pachanga,8
pacheco,15
paciencia,1030
paciente,2896
pacientemente,39
pacientes,1355
pacífica,134
pacificación,10
pacificador,59
pacificadora,7
pacificadores,47
pacíficamente,71
pacificar,16
pacíficas,15
pacífico,431
pacíficos,48
pacifismo,7
pacifista,44
pacifistas,11
pacman,47
paco,263
pacotilla,38
pacta,3
pactada,2
pactado,16
pactamos,5
pactar,27
pactaron,2
pactaste,3
pactemos,2
pacto,473
pactó,6
pactos,19
padece,87
padecemos,2
padecen,30
padecer,25
padecerá,2
padecerán,3
padecerlo,3
padecerme,2
padeces,15
padecí,2
padecía,31
padecías,2
padecido,18
padeciendo,17
padeciera,2
padecieron,3
padecimiento,19
padecimientos,7
padecimos,2
padeció,14
padeciste,5
padezca,5
padezcan,4
padezcas,3
padezco,23
padrastro,315
padrastros,11
padrazo,2
padre,31630
padrenuestro,3
padres,9389
padrino,608
padrinos,43
paella,31
paga,1656
pagaba,155
pagábamos,11
pagaban,68
pagabas,15
pagada,82
pagadas,30
pagado,632
pagados,58
pagáis,2
págale,66
págales,10
págalo,4
págame,90
pagamos,384
pagan,1062
pagana,32
paganas,20
pagando,515
pagándole,27
pagándoles,10
pagándolo,8
pagándome,10
pagándonos,2
pagándote,6
paganismo,5
pagano,69
paganos,72
páganos,3
pagar,4555
pagara,95
pagará,489
pagáramos,3
pagaran,61
pagarán,260
pagaras,28
pagarás,3
pagarás,314
pagaré,896
pagaréis,4
pagaremos,166
pagaría,264
pagaríamos,20
pagarían,77
pagarías,33
pagarla,97
pagarlas,42
pagarle,411
pagarles,81
pagarlo,250
pagarlos,27
pagarme,298
pagármela,2
pagármelo,3
pagarnos,56
pagaron,311
pagarse,25
pagárselo,6
pagárselos,4
pagarte,250
pagártelo,7
pagas,577
pagase,3
pagases,2
pagaste,316
página,1275
páginas,672
pago,1753
pagó,926
pagoda,18
pagos,237
pague,474
pagué,678
páguele,3
págueles,3
págueme,13
paguemos,34
paguen,253
páguenle,4
páguenme,7
pagues,151
páguese,3
país,6920
paisaje,241
paisajes,67
paisajismo,12
paisajista,25
paisajistas,12
paisana,17
paisano,39
paisanos,24
países,13
países,689
paja,204
pajar,75
pajarera,15
pajareras,3
pajarería,2
pajarillo,8
pajarillos,7
pajarita,26
pajaritas,3
pajarito,246
pajaritos,72
pájaro,962
pájaros,710
pajarraco,15
pajarracos,2
pajas,43
paje,19
pajea,7
pajean,3
pajeándose,3
pajear,3
pajearán,2
pajearme,8
pajearse,7
pajearte,6
pajeas,2
pajeaste,4
pajeé,6
pajeo,2
pajeó,6
pajero,56
pajeros,16
pajes,8
pajilla,31
pajillas,14
pajita,60
pajitas,15
pakistán,135
pakistaní,32
pakistaníes,25
pala,268
palabra,7220
palabras,5265
palabrería,26
palabrerías,6
palabrita,2
palabritas,32
palabrota,21
palabrotas,86
palace,100
palacete,3
palacio,605
palacios,33
paladar,57
paladares,9
paladín,35
paladines,11
palanca,285
palancas,31
palangana,4
palas,60
palco,100
palcos,8
paleolítica,2
paleolíticas,3
paleolítico,2
paleontología,27
paleontólogo,19
paleontólogos,6
paleozoico,2
palestina,73
palestinas,3
palestino,26
palestinos,41
palestra,4
paleta,102
paletas,96
paleto,8
paletos,12
pálida,135
pálidamente,2
pálidas,13
palidece,16
palidecen,3
palidecer,4
palidez,13
pálido,187
pálidos,25
palillo,64
palillos,82
palito,58
palitos,126
paliza,1080
palizas,76
palizón,7
palma,213
palmada,88
palmadas,37
palmadita,23
palmaditas,16
palmado,6
palmar,3
palmaria,14
palmarla,4
palmas,140
palme,3
palmea,3
palmeamos,2
palmean,2
palmeas,2
palmeó,5
palmera,50
palmeral,10
palmeras,78
palmípedos,2
palmito,3
palmitos,13
palmo,4
palmó,5
palmos,2
palo,847
paloma,255
palomar,25
palomas,210
palomilla,5
palomillas,3
palomino,21
palomita,14
palomitas,327
palomo,19
palomos,21
palos,292
palpa,6
palpaba,2
palpable,24
palpables,10
palpado,4
pálpame,3
palpando,4
palpante,2
palpar,16
palparla,3
palparle,2
palparlo,2
palparme,3
palpaste,2
palpe,8
palpé,7
palpita,19
palpitaba,4
palpitaban,3
palpitación,5
palpitaciones,39
palpitando,14
palpitante,19
palpitantes,3
palpitar,8
pálpito,30
palpo,4
palpó,3
palurdo,5
palurdos,10
pamela,240
pamplinas,16
pamplona,18
pan,2007
pana,32
panacea,7
panadera,13
panadería,176
panaderías,5
panadero,41
panaderos,13
panal,39
panales,4
panamá,214
panameña,5
panameñas,2
panameño,4
panameños,12
pancarta,27
pancartas,15
panceta,39
pancho,113
panchos,18
pancita,36
pancracio,21
páncreas,96
pancreática,3
pancreáticas,3
pancreático,13
pancreáticos,2
pancreatitis,28
panda,197
pandas,16
pandemia,19
pandemonio,6
pandemónium,10
pandereta,14
panderetas,5
pandilla,679
pandillas,218
pandillera,18
pandilleras,2
pandillero,156
pandilleros,157
pandora,97
panecillo,158
panecillos,215
panegírico,19
panel,301
paneles,96
panes,43
pánfilo,9
panfleto,58
panfletos,70
pánico,1004
panorama,138
panorámica,28
panorámicas,9
panorámico,2
panorámicos,3
panqueque,65
panqueques,479
pansexual,3
pansexuales,2
pantalla,1032
pantalón,316
pantaloncillos,34
pantaloncito,2
pantaloncitos,26
pantalones,2651
pantano,287
pantanos,59
panteón,25
pantera,86
panteras,68
pantomima,11
pantorrilla,34
pantorrillas,27
pantufla,10
pantuflas,92
pantys,11
panza,266
panzada,2
panzas,13
panzón,20
pañal,163
pañales,357
pañito,2
paño,28
pañoleta,12
paños,22
pañuelito,11
pañuelitos,3
pañuelo,351
pañuelos,105
paolo,140
papa,1144
papá,31372
papada,10
papadas,2
papagayo,6
papaíto,16
papal,30
papamóvil,3
papanatas,24
paparazis,6
paparazzi,67
paparazzis,9
paparruchadas,2
paparruchas,7
papas,1033
papás,466
papaya,39
papayas,10
papel,3978
papeleo,345
papelera,77
papeleras,8
papelería,30
papelerías,5
papeles,1519
papeleta,10
papeletas,5
papelito,34
papelitos,20
papelón,12
paperas,24
papi,3073
papilas,20
papilla,50
papillas,2
papiloma,3
papilomas,3
papiro,5
papiroflexia,5
papiros,8
papis,28
papista,3
papistas,2
papita,14
papitas,86
papito,280
papo,21
papúa,15
paquete,1443
paquetes,294
paquetito,9
paquetitos,3
paquidermo,8
paquidermos,3
paquistán,53
paquistaní,46
paquistaníes,17
par,8854
para,271407
paraba,150
parábamos,11
paraban,27
parabas,14
parábola,11
parábolas,3
parabólica,26
parabólicas,8
parabólico,6
parabólicos,4
parabrisa,2
parabrisas,186
paracaídas,288
paracaidismo,62
paracaidista,49
paracaidistas,71
paracetamol,6
parachoques,56
parad,38
parada,1255
paradas,129
paradero,281
paraderos,12
paradigma,53
paradigmas,5
paradisíaca,5
paradisíaco,5
paradisíacos,3
paradita,4
paradito,3
parado,1349
paradoja,78
paradojas,14
paradójica,4
paradójicamente,8
paradójicas,2
paradójico,16
parados,321
parafernalia,20
parafilia,2
parafina,6
parafraseando,14
parafrasear,6
paragolpes,32
paraguas,149
paraguay,22
paraguaya,4
paraguayo,8
paragüero,8
paraíso,847
paraísos,11
paraje,10
parajes,2
párala,23
páralas,3
párale,18
paralela,36
paralelamente,4
paralelas,32
paralelismo,5
paralelismos,5
paralelo,142
paralelogramo,2
paralelos,25
paralice,5
paralicé,9
parálisis,202
paralítica,19
paralítico,64
paralíticos,6
paraliza,42
paralizada,67
paralizadas,10
paralizado,141
paralizador,6
paralizadora,11
paralizados,21
paralizamos,2
paralizan,14
paralizando,8
paralizándote,3
paralizante,35
paralizantes,8
paralizar,14
paralizara,2
paralizará,10
paralizarás,6
paralizaré,2
paralizaría,5
paralizarla,4
paralizarlo,4
paralizarlos,2
paralizaron,6
paralizarte,2
paralizas,5
paralizaste,4
paralizo,8
paralizó,30
páralo,41
páralos,3
párame,7
paramédica,4
paramédico,123
paramédicos,216
parámetro,16
parámetros,138
paramilitar,26
paramilitares,21
páramo,41
paramos,241
páramos,13
paran,130
parando,94
parándome,2
parándonos,3
parándose,2
parándote,2
paranoia,201
paranoias,6
paranoica,181
paranoicas,12
paranoico,376
paranoicos,85
paranoide,12
paranoides,4
paranormal,112
paranormales,88
parapente,7
parapeto,8
paraplejia,5
parapléjica,14
parapléjico,20
parapléjicos,4
parapsicología,7
parapsicólogo,3
parar,2560
parara,72
parará,87
paráramos,7
pararan,25
pararán,41
pararas,28
pararás,25
parare,3
pararé,82
pararemos,66
pararía,39
pararíamos,4
pararían,3
pararías,10
pararla,23
pararlas,5
pararle,12
pararles,2
pararlo,123
pararlos,29
pararme,163
pararnos,48
pararon,103
pararrayos,14
pararse,137
parársela,2
pararte,128
paras,219
parase,9
parases,2
parasitaria,5
parasitario,7
parasitarios,2
parásitas,3
parasitismo,2
parásito,234
parásitos,173
parasol,6
paraste,77
párate,411
parca,84
parcas,20
parcela,70
parcelas,25
parcells,3
parche,148
parches,56
parchís,5
parcial,261
parciales,67
parcialidad,9
parcializada,3
parcialmente,105
pardillo,6
pardo,40
pardos,31
pare,707
paré,170
pareado,2
pareados,2
parece,37122
parecéis,10
parecemos,206
parecen,2518
parecer,2621
parecerá,397
parecerán,23
parecerás,36
pareceré,27
pareceremos,12
parecería,361
pareceríamos,6
parecerían,17
parecerías,6
parecerle,20
parecerles,9
parecerlo,12
parecerme,58
parecernos,9
parecerse,83
parecerte,89
pareces,2686
parecés,20
parecí,14
parecía,3338
parecíais,4
parecíamos,20
parecían,354
parecías,243
parecida,216
parecidas,90
parecido,1387
parecidos,197
pareciendo,50
pareciéndome,7
pareciéndose,9
pareciéndote,3
pareciera,427
pareciéramos,2
parecieran,27
parecieras,8
parecieron,100
pareciese,12
pareciesen,3
parecieses,2
pareció,2291
pareciste,49
pared,2341
paredes,978
paredón,11
paréis,2
pareja,2822
parejas,647
parejita,16
parejitas,6
parejo,56
parejos,44
párelo,6
páreme,2
parémonos,3
paremos,93
parémoslo,2
paren,734
párenla,5
párenle,2
párenlo,19
párenlos,7
párense,53
parental,3
parentales,3
parentesco,40
paréntesis,44
pareo,6
pares,554
parés,4
párese,78
parezca,1110
parezcamos,13
parezcan,105
parezcas,38
parezco,1047
paria,33
parias,21
paridas,3
parido,27
pariendo,8
parienta,5
pariente,417
parientes,529
parietal,8
parietales,2
parilla,6
parió,154
parir,64
parirá,3
parís,2099
parisina,20
parisinas,4
parisino,6
parisinos,14
pariste,4
parka,14
parking,39
parkinson,56
parlamentar,15
parlamentaria,7
parlamentarias,2
parlamentario,7
parlamentarios,4
parlamento,222
parlamentos,10
parlanchín,19
parlanchina,20
parlanchinas,2
parlanchines,8
parlante,67
parlantes,50
parlotea,6
parloteaba,5
parlotean,4
parloteando,24
parlotear,19
