trigram,frequency,probability
nlq,598200,9.935438922799673e-08
nxk,597857,9.929742072999404e-08
bzw,597793,9.928679103940463e-08
vmk,597603,9.925523414546728e-08
szx,597239,9.919477778023995e-08
zfx,596930,9.91434563053629e-08
tqi,596334,9.904446731174891e-08
yyz,595738,9.894547831813492e-08
uwd,595505,9.890677960083282e-08
akq,595203,9.885662074836398e-08
ywk,594380,9.871992957094065e-08
gxo,594325,9.871079468059036e-08
ywf,594174,9.868571525435595e-08
xsz,594115,9.867591600834382e-08
izx,593963,9.865067049319394e-08
xkm,593615,9.859287155061396e-08
xcw,593458,9.856679559088679e-08
jpk,593296,9.853988918658233e-08
whh,593220,9.852726642900738e-08
jtp,592393,9.838991089592221e-08
bvh,591408,9.82263133141944e-08
fdk,591274,9.820405739952279e-08
kgy,591135,9.81809710402739e-08
pwf,591037,9.816469432655884e-08
mkk,590729,9.811353894059726e-08
fkc,590099,9.800890292385763e-08
hhf,589935,9.798166434172224e-08
luq,589881,9.797269554028742e-08
vub,589697,9.794213517984283e-08
sqb,589392,9.789147806062763e-08
yfh,588673,9.77720601304121e-08
vzo,588597,9.775943737283716e-08
ywp,588435,9.773253096853268e-08
cqk,587599,9.759368063520837e-08
lrj,587079,9.750731439916932e-08
tcq,586972,9.748954288521513e-08
wrv,586900,9.747758448330204e-08
mqc,586470,9.740616624965436e-08
lhv,586398,9.739420784774127e-08
kzm,585964,9.732212525843176e-08
zrp,585456,9.723775208937822e-08
vxh,585115,9.718111576920646e-08
jvb,584912,9.714739971936814e-08
xui,584152,9.702117214361876e-08
cjv,584013,9.699808578436986e-08
kvl,583960,9.69892830718505e-08
nvk,583304,9.688032874330894e-08
pky,582659,9.677320139283742e-08
yhv,582622,9.67670561029654e-08
ozj,582522,9.675044721141943e-08
fhv,582392,9.672885565240968e-08
zyy,582291,9.671208067194824e-08
dzn,582254,9.670593538207624e-08
fvt,582159,9.669015693510756e-08
zhy,582153,9.668916040161481e-08
iwb,581986,9.666142355273304e-08
qpb,581766,9.66248839913319e-08
pxh,581267,9.65420056225175e-08
vuh,580720,9.645115498576105e-08
boq,580696,9.644716885179002e-08
xnn,580103,9.634867812492241e-08
jgb,579995,9.633074052205276e-08
wrz,579872,9.631031158545121e-08
nqv,579470,9.624354384143641e-08
tjj,579423,9.623573766240981e-08
jmt,578475,9.6078285370554e-08
vzi,577845,9.597364935381439e-08
qob,577284,9.588047347224149e-08
rhx,577183,9.586369849178006e-08
eqv,576948,9.582466759664703e-08
vze,576396,9.573298651531328e-08
hqd,576148,9.569179646427927e-08
wpx,575730,9.562237129761711e-08
kvk,575646,9.56084198287185e-08
mjg,574851,9.547637914092803e-08
uwf,574114,9.535397161023423e-08
jkn,573633,9.52740828418981e-08
vwl,573514,9.52543182609584e-08
vpy,572582,9.509952339174995e-08
dhq,572038,9.500917102173987e-08
yxw,571795,9.496881141528317e-08
ztw,571784,9.49669844372131e-08
xmv,571109,9.48548744192778e-08
mqm,570895,9.481933139136942e-08
vhl,570625,9.47744873841953e-08
wkv,570256,9.471320057439068e-08
xoz,570151,9.46957612382674e-08
bxh,569753,9.462965784991444e-08
jby,569711,9.462268211546513e-08
zxr,569690,9.461919424824047e-08
gdx,569632,9.460956109114381e-08
jtk,569401,9.457119455167262e-08
wjb,569363,9.456488317288515e-08
qmt,568780,9.446805333517214e-08
juu,568656,9.444745830965515e-08
uuh,568580,9.44348355520802e-08
znd,568566,9.443251030726377e-08
xfw,568527,9.442603283956084e-08
kgv,567858,9.431491935511829e-08
xgh,567704,9.42893416621375e-08
wuj,567500,9.425545952338373e-08
fpj,566854,9.414816608399675e-08
ztm,566790,9.413753639340733e-08
vnz,566451,9.408123225106648e-08
zbc,566069,9.401778628536088e-08
cwx,565848,9.398108063504429e-08
hgx,565721,9.39599873427809e-08
xkw,565186,9.387112977300996e-08
qih,565115,9.385933746001232e-08
jjt,565041,9.38470468802683e-08
jly,565033,9.384571816894463e-08
bdx,564630,9.377878433601436e-08
bnj,564427,9.374506828617604e-08
krv,563581,9.360455706369713e-08
ztt,563038,9.35143707826025e-08
lwv,562931,9.349659926864831e-08
yzw,562841,9.348165126625694e-08
ywg,562420,9.34117278328484e-08
rqv,562373,9.34039216538218e-08
glz,561320,9.322903002584273e-08
tkz,561137,9.319863575431361e-08
hjb,560971,9.317106499434729e-08
xgd,560952,9.316790930495356e-08
kwl,560523,9.309665716022134e-08
gqm,560253,9.305181315304722e-08
qnm,560177,9.303919039547229e-08
bnz,559873,9.298869936517253e-08
ijw,558204,9.271149696527028e-08
cxn,557552,9.260320699239056e-08
gcz,557110,9.252979569175736e-08
ivj,556970,9.250654324359301e-08
tjg,556968,9.250621106576208e-08
gvv,556672,9.245704874678601e-08
bkj,556492,9.242715274200326e-08
vdz,556336,9.240124287119156e-08
gjl,556150,9.237035033291604e-08
jkc,556099,9.23618797982276e-08
jmh,555986,9.234311175078065e-08
rxy,554899,9.216257309967595e-08
gxh,554867,9.215725825438124e-08
tkk,554288,9.206109277233008e-08
nbz,553938,9.200296165191917e-08
yxy,553443,9.192074763876662e-08
jtd,553167,9.187490709809974e-08
jll,552635,9.178654779507518e-08
eqx,552402,9.174784907777306e-08
rzx,552378,9.174386294380203e-08
gzk,552363,9.174137161007013e-08
bpv,552123,9.17015102703598e-08
fzs,551842,9.165483928511563e-08
hqo,551598,9.161431358974346e-08
lqf,550681,9.146201005426691e-08
rqp,550589,9.144672987404461e-08
vlf,550259,9.139192053194291e-08
lnq,550109,9.136700719462395e-08
zdy,549843,9.132282754311167e-08
qdb,549590,9.128080704750037e-08
iyb,549325,9.123679348490355e-08
qja,549228,9.122068286010395e-08
jhc,549019,9.118597027677288e-08
klw,548492,9.109844141832562e-08
spz,548003,9.101722393866581e-08
cwy,546856,9.082671995263353e-08
bxo,546682,9.079782048134354e-08
ynq,546538,9.077390367751734e-08
vtz,546399,9.075081731826845e-08
qdv,546329,9.073919109418626e-08
gjh,546157,9.07106238007272e-08
iqo,545609,9.061960707505528e-08
pjb,545459,9.059469373773631e-08
jjd,545312,9.057027866716374e-08
gzg,545028,9.052310941517318e-08
zns,544974,9.051414061373836e-08
ziq,544649,9.046016171621396e-08
fwk,544597,9.045152509261005e-08
iyl,544562,9.044571198056896e-08
rzz,544416,9.042146299891184e-08
kzw,544389,9.041697859819443e-08
zdf,544216,9.038824521581991e-08
xyx,544169,9.03804390367933e-08
vky,543967,9.034688907587044e-08
vgw,543744,9.030985124772292e-08
tqb,543427,9.02572010615222e-08
cjf,543396,9.025205230514294e-08
vhz,543062,9.01965786073794e-08
mqw,543047,9.019408727364751e-08
vkh,542942,9.017664793752423e-08
zdz,542758,9.014608757707965e-08
dqe,542623,9.012366557349259e-08
xkx,542482,9.010024703641277e-08
bpq,540756,8.981357756832932e-08
qbs,539938,8.967771683548328e-08
mmq,539653,8.963038149457727e-08
uzg,539596,8.962091442639605e-08
bdk,538828,8.9493358139323e-08
pjl,537804,8.932328308989226e-08
kzd,537475,8.926863983670602e-08
bhk,537444,8.926349108032677e-08
kvb,537348,8.924754654444263e-08
qhu,537054,8.919871640329749e-08
szv,536328,8.907813585067373e-08
uhk,536253,8.906567918201425e-08
xlh,535873,8.900256539413956e-08
wkk,534774,8.882003367604935e-08
qcb,534697,8.880724482955896e-08
svj,534388,8.875592335468191e-08
bvt,534368,8.875260157637271e-08
qke,534235,8.873051175061657e-08
bjw,534202,8.872503081640639e-08
qds,534171,8.871988206002715e-08
gtj,533895,8.867404151936027e-08
fqt,533768,8.865294822709688e-08
yvf,533381,8.858867181681397e-08
klk,533318,8.857820821514002e-08
ubx,532915,8.851127438220975e-08
wmk,532629,8.846377295238828e-08
hfy,532616,8.84616137964873e-08
iqn,531535,8.828207167887536e-08
xks,531264,8.823706158278578e-08
kfx,530651,8.813524907760897e-08
yzp,530627,8.813126294363795e-08
zjz,530412,8.80955538268141e-08
uvg,529644,8.796799753974105e-08
yxk,529640,8.796733318407921e-08
ywl,529392,8.79261431330452e-08
qpd,529378,8.792381788822878e-08
vnk,529319,8.791401864221665e-08
vlk,529087,8.787548601383e-08
qrd,528954,8.785339618807385e-08
pqs,527084,8.75428099161642e-08
dxk,526066,8.737373140022622e-08
iqm,525137,8.721943479776416e-08
kvf,525111,8.72151164859622e-08
lqw,524939,8.718654919250313e-08
gjf,523952,8.70226194329444e-08
lrk,523774,8.699305560599257e-08
aqy,523742,8.698774076069786e-08
cjl,523461,8.694106977545368e-08
ohq,523327,8.691881386078209e-08
qhc,522970,8.685952011796297e-08
vbk,522947,8.68557000729074e-08
qry,522778,8.68276310461947e-08
lhj,522713,8.681683526668982e-08
dqb,522460,8.677481477107852e-08
qxm,522306,8.674923707809773e-08
pzm,522119,8.671817845090676e-08
ytz,521825,8.66693483097616e-08
jft,521441,8.660557016622507e-08
pbj,520539,8.645575796448043e-08
rxz,520371,8.64278550266832e-08
uxy,520310,8.641772360284015e-08
yxu,520282,8.641307311320727e-08
vji,520163,8.639330853226757e-08
zmh,519628,8.630445096249662e-08
zkh,519500,8.628319158131778e-08
fbv,519385,8.626409135603992e-08
wqc,519150,8.622506046090689e-08
fgq,518605,8.613454200198135e-08
wqa,518493,8.611594004344986e-08
jkp,518440,8.610713733093049e-08
jbt,518273,8.607940048204872e-08
rvk,518267,8.607840394855596e-08
wcq,518221,8.607076385844481e-08
wvf,517586,8.596529739712791e-08
cgx,516924,8.585534653509358e-08
fnv,516710,8.581980350718521e-08
jnv,516524,8.578891096890969e-08
mzy,516242,8.574207389475006e-08
vbw,515923,8.568909153071841e-08
yql,515036,8.554177066270565e-08
kjw,514011,8.537152952435946e-08
uhv,513728,8.532452636128436e-08
tgx,512547,8.512837535212644e-08
hvg,512497,8.512007090635346e-08
fvx,511987,8.5035365559469e-08
xdw,511407,8.493903398850237e-08
iwg,511201,8.490481967191767e-08
lzf,511129,8.489286127000458e-08
dqp,511099,8.488787860254078e-08
qlx,511053,8.488023851242963e-08
nzz,510674,8.481729081347041e-08
yhn,510464,8.478241214122387e-08
jgp,510356,8.476447453835423e-08
nqw,510033,8.471082781866074e-08
rqe,509985,8.470285555071867e-08
wcj,509946,8.469637808301574e-08
dzp,509710,8.465718109896725e-08
knv,506953,8.419927395904485e-08
hjk,506159,8.406739936016983e-08
xhc,506149,8.406573847101523e-08
jmw,505948,8.403235459900784e-08
mgj,505141,8.389832084423185e-08
jhd,505089,8.388968422062795e-08
hcx,504902,8.385862559343699e-08
tqp,504633,8.381394767517832e-08
ovz,504091,8.372392748299915e-08
szz,503812,8.36775886755859e-08
hmj,503399,8.360899395350104e-08
ehx,503374,8.360484173061455e-08
lqb,503353,8.36013538633899e-08
kxi,503183,8.357311874776174e-08
yyd,502835,8.351531980518177e-08
khq,502171,8.340503676531653e-08
gpj,501696,8.332614453047316e-08
hcj,501592,8.330887128326536e-08
jzz,501454,8.32859510129319e-08
fnk,501288,8.32583802529656e-08
jjp,501216,8.32464218510525e-08
kjb,501063,8.322101024698717e-08
rvj,500063,8.305492133152745e-08
bhw,499873,8.302336443759011e-08
yhf,499594,8.297702563017686e-08
cbx,499541,8.29682229176575e-08
wlj,499307,8.292935811143992e-08
frx,499250,8.291989104325872e-08
jkd,498893,8.28605973004396e-08
zsr,498830,8.285013369876564e-08
bhv,498321,8.276559444079664e-08
vks,497101,8.25629659639358e-08
jys,496945,8.25370560931241e-08
zgn,496795,8.251214275580513e-08
oqq,496681,8.249320861944273e-08
gjv,496188,8.24113267841211e-08
xuv,495973,8.237561766729726e-08
qwr,495558,8.230669076738147e-08
rqd,495466,8.229141058715919e-08
qcf,495112,8.223261511108645e-08
fvd,494853,8.218959808198238e-08
uvx,494806,8.218179190295578e-08
kjk,494354,8.210671971316799e-08
zdl,493985,8.204543290336336e-08
fhn,493926,8.203563365735123e-08
xnv,493830,8.20196891214671e-08
kjl,493667,8.199261662824718e-08
vjs,493625,8.198564089379787e-08
vqa,493563,8.197534338103936e-08
ggq,492760,8.184197398192521e-08
lpz,492470,8.17938081964419e-08
tqr,491523,8.163652199350157e-08
bzp,491390,8.161443216774542e-08
jtb,491187,8.15807161179071e-08
kbx,490757,8.150929788425942e-08
ufy,490213,8.141894551424934e-08
xdh,490111,8.140200444487246e-08
juw,489589,8.131530603100249e-08
wpv,489363,8.127776993610859e-08
rqg,489343,8.127444815779941e-08
qdu,488862,8.119455938946328e-08
pjj,488824,8.118824801067582e-08
vqs,488647,8.115885027263945e-08
pqd,488563,8.114489880374083e-08
wzr,488278,8.109756346283481e-08
zuu,487994,8.105039421084425e-08
gck,487964,8.104541154338047e-08
jtw,487945,8.104225585398673e-08
qvo,487469,8.096319753022792e-08
vvg,487454,8.096070619649601e-08
jtt,485945,8.071007802306732e-08
jhy,485809,8.06874899305648e-08
ijb,485207,8.058750440345805e-08
jbb,484374,8.044915233688012e-08
djy,484185,8.041776153185823e-08
jsg,484094,8.04026474405514e-08
zhl,483952,8.037906281455612e-08
pvv,483739,8.03436858755632e-08
zct,483674,8.033289009605832e-08
qvg,483278,8.026711888553628e-08
xiq,483250,8.026246839590341e-08
cgk,483151,8.02460255932729e-08
vuw,483140,8.024419861520284e-08
dgj,482016,8.005751467422613e-08
jhl,482008,8.005618596290244e-08
ujc,481912,8.004024142701831e-08
wyy,481369,7.99500551459237e-08
tjv,481318,7.994158461123526e-08
ujr,480975,7.988461611323257e-08
jxt,480394,7.978811845335049e-08
xvd,479610,7.965790474363007e-08
jnf,478909,7.954147641389282e-08
gqo,478593,7.948899231660755e-08
bpj,478582,7.948716533853749e-08
vkn,478194,7.942272283933913e-08
dgz,477182,7.92546408568939e-08
vlw,476769,7.918604613480904e-08
jxj,476574,7.91536587962944e-08
pmz,475719,7.901165277357636e-08
qql,475535,7.898109241313177e-08
qav,475453,7.896747312206407e-08
vkv,475296,7.89413971623369e-08
tdz,474860,7.886898239519646e-08
hjj,474822,7.8862671016409e-08
euy,474047,7.873395210692773e-08
zkn,473503,7.864359973691765e-08
ukx,473166,7.858762777240772e-08
tdq,472446,7.846804375327673e-08
wjm,472211,7.84290128581437e-08
ydx,472155,7.841971187887795e-08
qaz,471917,7.838018271699854e-08
vxn,471739,7.835061889004672e-08
kjd,471380,7.829099296939668e-08
jyu,471375,7.829016252481939e-08
jry,471013,7.823003833742297e-08
fjh,471007,7.822904180393022e-08
lgj,470738,7.818436388567155e-08
vhv,470658,7.817107677243477e-08
lvx,470509,7.814632952403129e-08
ygz,469916,7.804783879716368e-08
uuv,469486,7.7976420563516e-08
vpj,469148,7.792028251009062e-08
knz,469119,7.791546593154228e-08
ufv,468734,7.78515216990903e-08
xxz,468680,7.784255289765548e-08
ygk,468283,7.777661559821797e-08
pjt,468073,7.774173692597143e-08
zdj,466625,7.750124017638578e-08
kbv,466000,7.739743460422346e-08
iwk,465218,7.726755307233397e-08
jgh,465031,7.723649444514301e-08
sqy,464884,7.721207937457042e-08
uzf,464500,7.71483012310339e-08
wvn,464177,7.709465451134042e-08
mzt,463477,7.697839227051862e-08
bkv,462699,7.684917509429097e-08
bfh,461970,7.672809627492084e-08
zsf,461783,7.669703764772987e-08
xvr,461438,7.663973697189628e-08
gjw,461382,7.663043599263053e-08
ruq,461330,7.662179936902663e-08
rfz,461279,7.661332883433818e-08
srz,461207,7.660137043242508e-08
uzv,461202,7.660053998784779e-08
ljg,460842,7.65407479782823e-08
mhv,459682,7.634808483634903e-08
zsz,458341,7.612535960071756e-08
zbm,457850,7.604380994322685e-08
gwk,457410,7.597073082042457e-08
lqi,456823,7.587323662704973e-08
wxf,456389,7.580115403774022e-08
qgi,456277,7.578255207920872e-08
uxz,455838,7.570963904532192e-08
ikx,455807,7.570449028894266e-08
gmj,455530,7.565848365936032e-08
ywx,455206,7.560467085075138e-08
yyg,455153,7.559586813823201e-08
pqm,454775,7.553308652818825e-08
qtf,454519,7.549056776583056e-08
fzk,454010,7.540602850786157e-08
hkk,453854,7.538011863704986e-08
vvp,453715,7.535703227780096e-08
qwd,453698,7.535420876623814e-08
mtq,453658,7.534756520961976e-08
rbx,453425,7.530886649231764e-08
ljj,453129,7.525970417334157e-08
mhj,452906,7.522266634519405e-08
hqn,452543,7.516237606888218e-08
lkz,451980,7.506886800947837e-08
lrz,451852,7.504760862829953e-08
ujs,451382,7.496954683803346e-08
qeq,450951,7.489796251547033e-08
ihv,450835,7.4878696201277e-08
zfm,450156,7.476592182767986e-08
zxa,449365,7.463454549555124e-08
wjf,449189,7.460531384643033e-08
qdq,448996,7.45732586857466e-08
mqv,448893,7.455615152745425e-08
xez,448685,7.452160503303863e-08
qmw,448403,7.4474767958879e-08
qqs,448117,7.442726652905751e-08
xiz,448037,7.441397941582074e-08
kfn,447531,7.432993842459813e-08
nqe,446701,7.419208462476657e-08
dqm,446156,7.410156616584103e-08
qju,445895,7.405821695890606e-08
uwg,445740,7.40324731770098e-08
gvf,445722,7.402948357653152e-08
znt,445508,7.399394054862315e-08
hlq,444512,7.382851598882528e-08
xrg,444472,7.382187243220688e-08
bhx,444457,7.381938109847499e-08
yyh,443755,7.370278667982228e-08
sqh,442399,7.347757011045891e-08
xuf,442316,7.346378473047576e-08
quk,442001,7.341146672210595e-08
ujj,441458,7.332128044101133e-08
hvv,441414,7.33139725287311e-08
kjh,441179,7.327494163359807e-08
gfz,441089,7.32599936312067e-08
kwv,440850,7.322029838041183e-08
cfk,440827,7.321647833535625e-08
qml,440751,7.320385557778132e-08
lwj,440621,7.318226401877155e-08
mvk,440302,7.31292816547399e-08
zaq,440179,7.310885271813837e-08
jld,440121,7.309921956104171e-08
qtw,439697,7.302879786088678e-08
wlq,439144,7.293695069063757e-08
qnt,438366,7.280773351440992e-08
wuv,438214,7.278248799926004e-08
bjg,438077,7.275973381784206e-08
klj,437792,7.271239847693605e-08
kzg,437174,7.260975552718195e-08
kzb,437155,7.260659983778822e-08
uqt,437002,7.258118823372287e-08
qyp,436920,7.256756894265518e-08
xjn,436618,7.251741009018636e-08
qik,436583,7.251159697814525e-08
zji,436569,7.250927173332883e-08
vrz,436343,7.247173563843493e-08
gzb,436311,7.246642079314022e-08
vpk,436252,7.24566215471281e-08
qff,436188,7.244599185653867e-08
lqs,436114,7.243370127679466e-08
fbx,435932,7.2403473094181e-08
iyk,435822,7.238520331348043e-08
czj,435698,7.236460828796342e-08
wvv,435669,7.235979170941508e-08
czf,435628,7.235298206388124e-08
fwv,435191,7.228040120782535e-08
ugq,435000,7.224867822497254e-08
jym,433989,7.208076233144278e-08
zqa,433853,7.205817423894026e-08
jbf,433830,7.205435419388468e-08
frz,433587,7.201399458742798e-08
fzr,433489,7.199771787371292e-08
yhz,433485,7.199705351805108e-08
cwv,432904,7.1900555858169e-08
jgt,432887,7.189773234660618e-08
bwu,432856,7.189258359022693e-08
jhp,432363,7.18107017549053e-08
gdz,432174,7.177931094988342e-08
jkj,431840,7.172383725211986e-08
qpq,431677,7.169676475889994e-08
xij,431033,7.158980349734389e-08
hwk,430660,7.152785233187742e-08
qhn,429992,7.141690493635033e-08
wuy,428412,7.1154484449924e-08
fjt,428339,7.114235995909544e-08
jkm,428224,7.112325973381756e-08
jmn,428061,7.109618724059764e-08
tlq,427421,7.098989033470343e-08
zhc,426814,7.088907436301938e-08
iuv,426787,7.088458996230198e-08
jtj,426761,7.088027165050002e-08
zrf,426644,7.086083924739123e-08
qxd,426299,7.080353857155763e-08
xwp,425659,7.069724166566342e-08
qly,425431,7.065937339293861e-08
wzu,425393,7.065306201415113e-08
kpz,425081,7.06012422725277e-08
hvy,424450,7.049644016687263e-08
pxy,424029,7.04265167334641e-08
vvn,423988,7.041970708793025e-08
pwj,423917,7.040791477493261e-08
szf,423402,7.032237898347086e-08
pzc,423401,7.03222128945554e-08
kkj,423355,7.031457280444425e-08
wbz,422762,7.021608207757666e-08
zjr,422595,7.018834522869487e-08
xdk,422241,7.012954975262214e-08
tuq,421734,7.004534267248407e-08
jmy,421543,7.001361968963126e-08
yrz,421512,7.000847093325202e-08
zln,421438,6.9996180353508e-08
hpz,421010,6.992509429769125e-08
zsb,420954,6.99157933184255e-08
hbj,420721,6.987709460112338e-08
bqp,420476,6.983640281683575e-08
ztc,419854,6.973309551141983e-08
blx,418969,6.958610682123797e-08
oqn,418943,6.958178850943603e-08
mqn,418714,6.954375414779576e-08
nqo,418382,6.948861262786314e-08
qhk,417726,6.937965829932156e-08
dqr,417689,6.937351300944956e-08
bnx,417052,6.926771437030172e-08
tkj,416842,6.923283569805518e-08
gqg,416315,6.914530683960792e-08
jjg,416220,6.912952839263924e-08
pzt,416202,6.912653879216097e-08
xfg,416025,6.90971410541246e-08
hqf,415903,6.907687820643852e-08
qvw,415793,6.905860842573795e-08
fxy,414987,6.892474075987743e-08
xrv,414748,6.888504550908255e-08
zpp,414707,6.887823586354871e-08
grj,414485,6.884136412431665e-08
nqj,414360,6.882060300988419e-08
bzr,414052,6.87694476239226e-08
qgg,413920,6.874752388708191e-08
pdz,413442,6.866813338549218e-08
pgz,412523,6.85154976721847e-08
quf,412517,6.851450113869195e-08
mkj,412426,6.849938704738511e-08
qns,412314,6.848078508885363e-08
zox,410663,6.820657228942966e-08
cfq,410109,6.811455903026498e-08
zxm,409667,6.804114772963178e-08
bxk,409636,6.803599897325254e-08
wtk,409551,6.802188141543846e-08
khj,409461,6.800693341304708e-08
rrq,409230,6.79685668735759e-08
zgh,408875,6.79096053085877e-08
btj,408860,6.79071139748558e-08
kzc,408599,6.786376476792082e-08
blz,408285,6.781161284846647e-08
zuy,408252,6.78061319142563e-08
yqc,407585,6.769535060764468e-08
vkt,407172,6.762675588555982e-08
xaq,406903,6.758207796730116e-08
tqd,406526,6.751946244617285e-08
mqf,405840,6.740552545016749e-08
qiq,405710,6.738393389115772e-08
dwj,405683,6.737944949044032e-08
khv,405459,6.734224557337734e-08
jcg,405459,6.734224557337734e-08
jnp,405329,6.732065401436757e-08
wzl,405183,6.729640503271046e-08
kux,404910,6.725106275878997e-08
lqj,404660,6.720954052992503e-08
bzt,404616,6.720223261764481e-08
bwx,404357,6.715921558854074e-08
twj,404278,6.714609456421943e-08
qck,404013,6.71020810016226e-08
puq,403764,6.706072486167313e-08
jtf,403710,6.705175606023831e-08
zbf,403568,6.702817143424303e-08
xku,403253,6.697585342587322e-08
qdm,403138,6.695675320059536e-08
jfj,402861,6.691074657101302e-08
jvp,402841,6.690742479270382e-08
brx,402796,6.689995079150814e-08
hqg,402699,6.688384016670855e-08
zcc,402621,6.687088523130269e-08
fxj,401959,6.676093436926836e-08
gxw,401849,6.67426645885678e-08
mzb,401448,6.667606293346846e-08
bvu,401333,6.665696270819058e-08
wrq,401177,6.663105283737888e-08
ajz,400962,6.659534372055504e-08
bky,400551,6.65270811763011e-08
bbz,400202,6.646911614480566e-08
pkv,400153,6.646097778794814e-08
zgm,400099,6.645200898651331e-08
lqm,400008,6.643689489520648e-08
jbg,399955,6.642809218268711e-08
clz,399929,6.642377387088515e-08
wtj,399824,6.640633453476189e-08
qws,399638,6.637544199648639e-08
qdw,399618,6.637212021817719e-08
vhy,399393,6.633475021219876e-08
qje,398825,6.624041170821764e-08
nhz,398632,6.620835654753392e-08
qnl,398530,6.619141547815703e-08
yqi,398508,6.618776152201692e-08
sxk,398460,6.617978925407485e-08
hsz,398251,6.614507667074378e-08
vyq,398105,6.612082768908666e-08
xvh,398059,6.61131875989755e-08
pzq,397852,6.607880719347534e-08
jfb,397710,6.605522256748008e-08
jtv,397561,6.603047531907658e-08
jjf,397490,6.601868300607894e-08
kzl,397391,6.600224020344843e-08
dzf,397097,6.595341006230327e-08
jbn,396984,6.593464201485632e-08
fzh,396891,6.591919574571857e-08
kzk,396688,6.588547969588025e-08
yqe,396681,6.588431707347203e-08
kwf,396274,6.581671888487994e-08
uzk,395794,6.573699620545928e-08
jln,395642,6.57117506903094e-08
xgf,395587,6.570261579995911e-08
cqo,395584,6.570211753321274e-08
bfk,395115,6.562422183186212e-08
ujt,395101,6.56218965870457e-08
mzl,394099,6.545547549375507e-08
hvf,393879,6.541893593235393e-08
xzy,393344,6.533007836258298e-08
crz,393300,6.532277045030276e-08
qay,392917,6.52591583956817e-08
jcz,392651,6.521497874416942e-08
bqr,392540,6.519654287455338e-08
yoq,392407,6.517445304879724e-08
qtk,391997,6.510635659345877e-08
jnn,391519,6.502696609186902e-08
qiy,391370,6.500221884346552e-08
qdt,390944,6.49314649654797e-08
lqn,390553,6.486652419953494e-08
qcq,389691,6.472335555440868e-08
viq,389681,6.472169466525408e-08
uoj,389601,6.470840755201731e-08
wxz,389564,6.470226226214529e-08
wzc,389522,6.469528652769598e-08
kxo,389426,6.467934199181185e-08
zdp,387980,6.443917742005712e-08
fqm,387886,6.44235650620039e-08
fgj,387234,6.431527508912418e-08
bfv,387088,6.429102610746706e-08
bqe,386589,6.420814773865267e-08
iqw,386551,6.42018363598652e-08
wzz,386270,6.415516537462102e-08
qxl,386180,6.414021737222964e-08
ufx,385289,6.399223214855505e-08
bqw,385096,6.396017698787133e-08
wiy,385005,6.394506289656449e-08
lzk,384728,6.389905626698215e-08
gjk,384696,6.389374142168744e-08
mhq,384323,6.383179025622097e-08
nxz,384048,6.378611580446955e-08
hwv,383642,6.37186837047929e-08
yuq,383630,6.371669063780739e-08
zkb,383390,6.367682929809707e-08
lqo,383274,6.365756298390374e-08
djq,383122,6.363231746875387e-08
qnh,383052,6.362069124467169e-08
vlh,383020,6.361537639937698e-08
qqt,382751,6.357069848111831e-08
ztb,382655,6.355475394523418e-08
qvs,382629,6.355043563343223e-08
xck,382267,6.349031144603581e-08
sxq,382149,6.347071295401157e-08
qdf,381949,6.343749517091963e-08
yvw,381919,6.343251250345584e-08
lqp,381777,6.340892787746056e-08
wbx,381405,6.334714280090955e-08
pzz,381106,6.32974822151871e-08
qiv,381071,6.329166910314601e-08
xnr,380994,6.327888025665561e-08
hdz,380986,6.327755154533193e-08
vnw,380895,6.32624374540251e-08
dzz,380875,6.32591156757159e-08
fkv,380711,6.323187709358051e-08
aqx,380482,6.319384273194024e-08
ejy,380414,6.318254868568898e-08
lvk,380122,6.313405072237475e-08
fhq,380048,6.312176014263073e-08
fqc,379805,6.308140053617402e-08
lxu,379483,6.302791990539599e-08
pzp,379377,6.301031448035726e-08
kxg,379140,6.297095140739332e-08
xwt,379024,6.295168509319999e-08
qoc,378959,6.294088931369511e-08
eqq,378576,6.287727725907404e-08
jlh,378545,6.287212850269478e-08
jhf,378502,6.286498667933002e-08
mnq,378415,6.285053694368503e-08
gux,378299,6.28312706294917e-08
nrz,378222,6.28184817830013e-08
ujw,378088,6.27962258683297e-08
wtz,377750,6.274008781490432e-08
kmx,377512,6.27005586530249e-08
kqk,377232,6.265405375669619e-08
xky,377022,6.261917508444965e-08
rqb,376685,6.256320311993973e-08
yxz,376640,6.255572911874404e-08
qsv,376463,6.252633138070768e-08
mzw,376461,6.252599920287676e-08
crq,375872,6.242817283167098e-08
tfj,375844,6.242352234203811e-08
xnp,375628,6.238764713629882e-08
rqf,375526,6.237070606692193e-08
bjj,375513,6.236854691102095e-08
hvx,375406,6.235077539706676e-08
jsz,375289,6.233134299395797e-08
rhz,374990,6.228168240823552e-08
zrg,374898,6.226640222801323e-08
vwf,374795,6.224929506972089e-08
bzn,374593,6.221574510879803e-08
bvn,374433,6.218917088232447e-08
fgk,374174,6.214615385322041e-08
qhg,374146,6.214150336358753e-08
zsq,374053,6.212605709444978e-08
cnk,373907,6.210180811279267e-08
vuu,373783,6.208121308727566e-08
pjw,373685,6.206493637356061e-08
kfp,373613,6.205297797164751e-08
lxy,373528,6.203886041383343e-08
fzl,373040,6.19578090230891e-08
ujn,372855,6.192708257372905e-08
jfp,372541,6.18749306542747e-08
ybz,371565,6.171282787278603e-08
jhw,371388,6.168343013474966e-08
